TIC,hostname,pl_name,sy_pnum,sy_snum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper_tess,pl_orbpererr1_tess,pl_orbpererr2_tess,pl_tranmid_tess,pl_tranmiderr1_tess,pl_tranmiderr2_tess,obrparams_tess
121272493,Kepler-1401,Kepler-1401 b,1.0,1.0,11.20066445,8.804e-05,-8.804e-05,2454970.5046,0.00605,-0.00605,,,,,,,0
121275496,Kepler-1164,Kepler-1164 b,1.0,1.0,3.97599768,1.086e-05,-1.086e-05,2454966.62134,0.0022,-0.0022,,,,,,,0
121276638,Kepler-454,Kepler-454 b,2.0,2.0,10.57,7e-08,-7e-08,2455008.06461,0.000478,-0.000478,,,,,,,0
121276933,Kepler-771,Kepler-771 b,1.0,1.0,8.73485836,4.732e-05,-4.732e-05,2454968.0833099997,0.004370000000000001,-0.004370000000000001,,,,,,,0
121327187,Kepler-510,Kepler-510 b,1.0,1.0,19.55659418,3.606e-05,-3.606e-05,2455022.04399,0.00141,-0.00141,,,,,,,0
121329580,Kepler-1841,Kepler-1841 b,1.0,1.0,25.88599968,,,2454990.0383,0.006959999999999999,-0.006959999999999999,,,,,,,0
121333305,Kepler-1880,Kepler-1880 b,1.0,1.0,6.30921984,,,2454966.9941,0.0022,-0.0022,,,,,,,0
121333541,Kepler-1276,Kepler-1276 b,1.0,1.0,12.5720095,0.00010979999999999999,-0.00010979999999999999,2454976.08176,0.006509999999999999,-0.006509999999999999,,,,,,,0
121395435,Kepler-1550,Kepler-1550 b,1.0,1.0,225.582809,0.003846,-0.003846,2455105.7980299997,0.00945,-0.00945,,,,,,,0
121395761,Kepler-951,Kepler-951 b,1.0,2.0,71.52530845,8.419e-05,-8.419e-05,2455024.692545,0.000907,-0.000907,,,,,,,0
121458206,Kepler-147,Kepler-147 b,2.0,1.0,12.610584,0.00022799999999999999,-0.00022799999999999999,2454971.19015,0.01042,-0.01042,,,,,,,0
121458495,Kepler-1139,Kepler-1139 b,1.0,1.0,0.81316672,1.25e-06,-1.25e-06,2454964.82534,0.00133,-0.00133,,,,,,,0
121458707,Kepler-120,Kepler-120 b,2.0,1.0,6.312501,8e-06,-8e-06,2454965.65419,0.00084,-0.00084,,,,,,,0
121460918,Kepler-238,Kepler-238 b,5.0,1.0,2.0908759999999997,2e-05,-2e-05,2454967.1647,0.005529999999999999,-0.005529999999999999,,,,,,,0
121461701,Kepler-950,Kepler-950 b,1.0,1.0,98.7180406,0.00017480000000000002,-0.00017480000000000002,2454964.58611,0.00158,-0.00158,,,,,,,0
121462999,Kepler-1690,Kepler-1690 b,1.0,1.0,234.636,,,2455005.6460599997,0.00402,-0.00402,,,,,,,0
121465371,Kepler-1279,Kepler-1279 b,1.0,1.0,23.477410100000004,0.0002445,-0.0002445,2454978.35073,0.0089,-0.0089,,,,,,,0
121465404,Kepler-1852,Kepler-1852 b,1.0,1.0,7.97094011,,,2454967.0507,0.00232,-0.00232,,,,,,,0
121467823,Kepler-794,Kepler-794 b,1.0,1.0,11.13125132,3.571e-05,-3.571e-05,2454967.36532,0.0027600000000000003,-0.0027600000000000003,,,,,,,0
121598758,Kepler-150,Kepler-150 b,5.0,1.0,3.428054,2.6000000000000002e-05,-2.6000000000000002e-05,2454965.3679400003,0.0041600000000000005,-0.0041600000000000005,,,,,,,0
121599740,Kepler-1423,Kepler-1423 b,1.0,1.0,23.955378,0.0001729,-0.0001729,2454979.66357,0.00549,-0.00549,,,,,,,0
121602473,Kepler-747,Kepler-747 b,1.0,1.0,35.61760587,5.345e-05,-5.345e-05,2455030.03542,0.0011099999999999999,-0.0011099999999999999,,,,,,,0
121603086,KIC 5437945,Kepler-460 c,2.0,1.0,220.1303357,0.0006389,-0.0006389,2455078.98586,0.0023,-0.0023,,,,,,,0
121603556,Kepler-1320,Kepler-1320 b,1.0,1.0,0.86838653,1.16e-06,-1.16e-06,2454965.06728,0.0011300000000000001,-0.0011300000000000001,,,,,,,0
121603761,Kepler-955,Kepler-955 b,1.0,1.0,14.53244172,1.662e-05,-1.662e-05,2454973.724798,0.000974,-0.000974,,,,,,,0
121603794,Kepler-130,Kepler-130 b,3.0,2.0,8.457458,3.9e-05,-3.9e-05,2454972.06666,0.0026899999999999997,-0.0026899999999999997,,,,,,,0
121603852,Kepler-1556,Kepler-1556 b,1.0,1.0,8.82713457,4.025e-05,-4.025e-05,2454972.7355,0.00404,-0.00404,,,,,,,0
121604440,Kepler-1972,Kepler-1972 b,2.0,1.0,7.54425,0.00054,-0.00054,2454944.8999,0.0078,-0.009000000000000001,,,,,,,0
121656582,Kepler-1493,Kepler-1493 b,1.0,1.0,15.0217983,0.0001075,-0.0001075,2454976.70194,0.006659999999999999,-0.006659999999999999,,,,,,,0
121660143,Kepler-306,Kepler-306 b,4.0,1.0,4.646186,2.5e-05,-2.5e-05,2455187.59058,0.00257,-0.00257,,,,,,,0
121660595,Kepler-1362,Kepler-1362 b,1.0,1.0,136.205626,0.0012779999999999998,-0.0012779999999999998,2455067.72365,0.00717,-0.00717,,,,,,,0
121660708,Kepler-131,Kepler-131 b,2.0,1.0,16.092,,,2455003.59795,,,,,,,,,0
121660779,Kepler-1774,Kepler-1774 b,1.0,1.0,59.77080154,,,2454981.9696299997,0.0028699999999999997,-0.0028699999999999997,,,,,,,0
121660826,Kepler-1492,Kepler-1492 b,1.0,1.0,16.75255007,6.459999999999998e-05,-6.459999999999998e-05,2454964.5951799997,0.00346,-0.00346,,,,,,,0
121660904,Kepler-7,Kepler-7 b,1.0,1.0,4.8854892,9.000000000000001e-07,-9.000000000000001e-07,2454967.27687,2.9999999999999997e-05,-2e-05,4.8853597,0.0003217,-0.0003217,2459422.843797,0.002589,-0.002589,0
121729607,Kepler-698,Kepler-698 b,1.0,1.0,16.32976218,3.512e-05,-3.512e-05,2455010.29511,0.0017399999999999998,-0.0017399999999999998,,,,,,,0
121731834,Kepler-65,Kepler-65 b,4.0,1.0,2.1549099999999997,5e-06,-5e-06,2454966.499,0.0013,-0.0013,,,,,,,0
121732589,Kepler-903,Kepler-903 b,2.0,1.0,10.350772099999999,5.128e-05,-5.128e-05,2454966.71362,0.00414,-0.00414,,,,,,,0
121733900,Kepler-1470,Kepler-1470 b,1.0,1.0,16.295090300000002,0.0001916,-0.0001916,2454977.80456,0.00987,-0.00987,,,,,,,0
121734006,Kepler-1042,Kepler-1042 b,1.0,1.0,10.13202575,3.028e-05,-3.028e-05,2454965.9102,0.00275,-0.00275,,,,,,,0
121734202,Kepler-626,Kepler-626 b,1.0,1.0,14.48585199,2.363e-05,-2.363e-05,2455008.00558,0.00132,-0.00132,,,,,,,0
121734474,Kepler-578,Kepler-578 b,1.0,1.0,1.6168837,1.23e-06,-1.23e-06,2455002.803484,0.000615,-0.000615,,,,,,,0
121785676,Kepler-1155,Kepler-1155 b,1.0,1.0,33.469743,0.00020030000000000002,-0.00020030000000000002,2454973.1510099997,0.0044399999999999995,-0.0044399999999999995,,,,,,,0
121785939,Kepler-288,Kepler-288 b,3.0,1.0,6.097326,6.4e-05,-6.4e-05,2455187.06412,0.00575,-0.00575,,,,,,,0
121786521,Kepler-1500,Kepler-1500 b,1.0,1.0,15.033010500000001,0.0001612,-0.0001612,2454964.90421,0.00954,-0.00954,,,,,,,0
121786630,Kepler-319,Kepler-319 b,3.0,1.0,4.362705,9e-06,-9e-06,2454968.23073,0.00134,-0.00134,,,,,,,0
121787669,Kepler-691,Kepler-691 b,1.0,1.0,8.114379,1.125e-05,-1.125e-05,2455009.33925,0.00109,-0.00109,,,,,,,0
121789066,Kepler-904,Kepler-904 b,1.0,1.0,3.02166863,8.93e-06,-8.93e-06,2454966.47672,0.00257,-0.00257,,,,,,,0
121795464,Kepler-701,Kepler-701 b,1.0,1.0,10.35533177,2.064e-05,-2.064e-05,2455003.93685,0.00149,-0.00149,,,,,,,0
12181371,K2-130,K2-130 b,1.0,1.0,2.49412,0.000132,-0.000128,2457340.6119999997,0.001,-0.001,,,,,,,0
121865123,Kepler-1576,Kepler-1576 b,1.0,1.0,6.98471973,5.94e-05,-5.94e-05,2454968.99535,0.00678,-0.00678,,,,,,,0
121865605,Kepler-1300,Kepler-1300 b,1.0,1.0,22.241909200000002,0.0002454,-0.0002454,2454977.72514,0.00848,-0.00848,,,,,,,0
121865656,Kepler-103,Kepler-103 b,2.0,1.0,15.9654,,,2454975.17614,,,,,,,,,0
121943724,Kepler-92,Kepler-92 b,3.0,1.0,13.749,0.0024,-0.0024,2455012.2785900002,0.00046399999999999995,-0.00046399999999999995,,,,,,,0
121943923,Kepler-1958,Kepler-1958 b,1.0,1.0,9.32861996,,,2454968.87513,0.00352,-0.00352,,,,,,,0
121943952,Kepler-1059,Kepler-1059 b,1.0,1.0,3.76419105,9.54e-06,-9.54e-06,2454965.35098,0.00217,-0.00217,,,,,,,0
121944984,Kepler-1879,Kepler-1879 b,1.0,1.0,10.61340046,,,2454968.6898,0.00193,-0.00193,,,,,,,0
121946404,Kepler-1438,Kepler-1438 b,1.0,1.0,2.31942009,1.702e-05,-1.702e-05,2454964.93583,0.00587,-0.00587,,,,,,,0
121988890,Kepler-687,Kepler-687 b,1.0,1.0,20.50586978,2.828e-05,-2.828e-05,2455014.43474,0.0011,-0.0011,,,,,,,0
122062591,Kepler-1772,Kepler-1772 b,1.0,1.0,3.21509004,,,2454966.77742,0.00193,-0.00193,,,,,,,0
122062725,Kepler-1113,Kepler-1113 b,1.0,1.0,42.300495399999996,0.00020920000000000002,-0.00020920000000000002,2455001.77877,0.0036799999999999997,-0.0036799999999999997,,,,,,,0
122063843,Kepler-629,Kepler-629 b,1.0,1.0,7.238585400000001,1.18e-05,-1.18e-05,2455004.219,0.0012699999999999999,-0.0012699999999999999,,,,,,,0
122063936,Kepler-1291,Kepler-1291 b,1.0,1.0,8.63043276,6.731e-05,-6.731e-05,2454972.5825,0.00672,-0.00672,,,,,,,0
122065885,Kepler-1582,Kepler-1582 b,1.0,1.0,4.83817712,8.840000000000001e-05,-8.840000000000001e-05,2454968.1468,0.011000000000000001,-0.011000000000000001,,,,,,,0
122066167,Kepler-1081,Kepler-1081 b,1.0,1.0,3.85691855,9.66e-06,-9.66e-06,2454967.4717200003,0.00216,-0.00216,,,,,,,0
122066280,Kepler-927,Kepler-927 b,1.0,1.0,9.1149903,3.533e-05,-3.533e-05,2454966.97624,0.00321,-0.00321,,,,,,,0
122066892,Kepler-1888,Kepler-1888 b,1.0,1.0,11.39169979,,,2454974.55859,0.00513,-0.00513,,,,,,,0
122066949,Kepler-705,Kepler-705 b,1.0,1.0,56.056053799999994,0.00024859999999999997,-0.00024859999999999997,2455034.16561,0.0030600000000000002,-0.0030600000000000002,,,,,,,0
122068161,Kepler-1688,Kepler-1688 b,1.0,1.0,5.62012,,,2454965.9555599997,0.00329,-0.00329,,,,,,,0
122069243,Kepler-970,Kepler-970 b,1.0,2.0,16.736525,2e-05,-2e-05,2454976.1326,0.0011,-0.0011,,,,,,,0
122070274,Kepler-1962,Kepler-1962 b,1.0,1.0,7.99145985,,,2454969.25676,0.00687,-0.00687,,,,,,,0
122136712,Kepler-928,Kepler-928 b,1.0,1.0,3.9324613,9.65e-06,-9.65e-06,2454965.55465,0.00217,-0.00217,,,,,,,0
122137575,Kepler-1529,Kepler-1529 b,1.0,1.0,5.33905686,1.277e-05,-1.277e-05,2454965.14224,0.00195,-0.00195,,,,,,,0
122139228,Kepler-1032,Kepler-1032 b,1.0,1.0,3.29011795,5.05e-06,-5.05e-06,2454966.15666,0.0013599999999999999,-0.0013599999999999999,,,,,,,0
122224871,Kepler-788,Kepler-788 b,1.0,1.0,8.39846269,5.719e-05,-5.719e-05,2454969.31155,0.00513,-0.00513,,,,,,,0
122225232,Kepler-278,Kepler-278 b,2.0,1.0,30.160546000000004,0.00031099999999999997,-0.00031099999999999997,2454971.51248,0.00644,-0.00644,,,,,,,0
122293639,Kepler-887,Kepler-887 c,2.0,1.0,7.63846023,4.957e-05,-4.957e-05,2454971.24467,0.00535,-0.00535,,,,,,,0
122294261,Kepler-1811,Kepler-1811 b,1.0,1.0,76.42230225,,,2454997.48378,0.0093,-0.0093,,,,,,,0
122294985,Kepler-925,Kepler-925 b,1.0,1.0,33.867853100000005,0.0001704,-0.0001704,2454970.51356,0.00428,-0.00428,,,,,,,0
122297877,Kepler-269,Kepler-269 b,2.0,1.0,5.326718,3.5e-05,-3.5e-05,2455190.1220400003,0.00329,-0.00329,,,,,,,0
122298422,Kepler-1506,Kepler-1506 b,1.0,1.0,14.0329154,0.00028110000000000006,-0.00028110000000000006,2454971.0626,0.0183,-0.0183,,,,,,,0
122298563,Kepler-759,Kepler-759 b,1.0,1.0,41.805985,0.0002082,-0.0002082,2454975.8185900003,0.00406,-0.00406,,,,,,,0
122298677,Kepler-336,Kepler-336 b,3.0,1.0,2.024823,1.7e-05,-1.7e-05,2454965.35611,0.00475,-0.00475,,,,,,,0
122300177,Kepler-1809,Kepler-1809 b,1.0,1.0,3.7572998999999996,,,2454966.96037,0.00141,-0.00141,,,,,,,0
122302031,Kepler-1609,Kepler-1609 b,1.0,1.0,114.34218999999999,0.004097,-0.004097,2455049.7412,0.0228,-0.0228,,,,,,,0
122374509,Kepler-1777,Kepler-1777 b,1.0,1.0,12.18420029,,,2454972.05896,0.0021,-0.0021,,,,,,,0
122374620,Kepler-156,Kepler-156 b,2.0,1.0,4.973456,8e-06,-8e-06,2455003.88529,0.0008900000000000001,-0.0008900000000000001,,,,,,,0
122375047,Kepler-19,Kepler-19 b,3.0,1.0,9.28716,4e-05,-5.9999999999999995e-05,2454968.9945,0.00033999999999999997,-0.00033999999999999997,,,,,,,0
122376177,Kepler-24,Kepler-24 d,4.0,1.0,4.244383999999999,5.3e-05,-5.3e-05,2454970.0641099997,0.0068,-0.0068,,,,,,,0
122376998,Kepler-1727,Kepler-1727 b,1.0,1.0,9.02929974,,,2455010.20422,0.0014199999999999998,-0.0014199999999999998,,,,,,,0
122441003,Kepler-109,Kepler-109 b,2.0,1.0,6.48163,,,2454955.97755,,,,,,,,,0
122441491,Kepler-425,Kepler-425 b,1.0,1.0,3.79701816,1.9e-07,-1.9e-07,2454966.508785,3.9e-05,-3.9e-05,3.7973158,0.0003595,-0.0003595,2459420.412953,0.0032649999999999997,-0.0032649999999999997,0
122442334,Kepler-1665,Kepler-1665 b,1.0,1.0,11.9548,,,2455011.7214169996,0.000601,-0.000601,,,,,,,0
122442545,Kepler-1318,Kepler-1318 b,1.0,1.0,213.25766299999998,0.001051,-0.001051,2455101.13587,0.0038200000000000005,-0.0038200000000000005,,,,,,,0
122443195,Kepler-1205,Kepler-1205 b,1.0,1.0,1.07839035,1.6e-06,-1.6e-06,2454966.24975,0.00125,-0.00125,,,,,,,0
122445076,Kepler-265,Kepler-265 b,4.0,1.0,6.846261999999999,6.3e-05,-6.3e-05,2454965.17037,0.00564,-0.00564,,,,,,,0
122446089,Kepler-545,Kepler-545 b,1.0,1.0,13.24934059,2.104e-05,-2.104e-05,2455012.52075,0.0012900000000000001,-0.0012900000000000001,,,,,,,0
122446315,Kepler-53,Kepler-53 d,3.0,1.0,9.751961999999999,7.7e-05,-7.7e-05,2454971.7852,0.0043,-0.0043,,,,,,,0
122446866,Kepler-1951,Kepler-1951 b,1.0,1.0,20.65780067,,,2454978.6348,0.0132,-0.0132,,,,,,,0
122447780,Kepler-628,Kepler-628 b,1.0,1.0,15.458056699999998,2.95e-06,-2.95e-06,2455006.782495,0.000149,-0.000149,,,,,,,0
122447896,Kepler-1762,Kepler-1762 b,1.0,1.0,29.53910065,,,2454976.9160700003,0.0049700000000000005,-0.0049700000000000005,,,,,,,0
122447994,Kepler-824,Kepler-824 b,1.0,1.0,4.51436633,1.397e-05,-1.397e-05,2454967.02904,0.0029,-0.0029,,,,,,,0
122449752,Kepler-556,Kepler-556 b,1.0,1.0,11.72292176,2.381e-05,-2.381e-05,2455010.3185,0.00157,-0.00157,,,,,,,0
122450088,Kepler-135,Kepler-135 b,2.0,1.0,6.00253,1.6e-05,-1.6e-05,2455004.71611,0.00144,-0.00144,,,,,,,0
122450207,Kepler-1410,Kepler-1410 b,1.0,1.0,60.866168,0.0005161,-0.0005161,2455012.28498,0.00688,-0.00688,,,,,,,0
122450696,Kepler-1928,Kepler-1928 b,1.0,1.0,19.57783,2.2e-05,-2.1e-05,2454964.71489,0.00101,-0.00095,,,,,,,0
122450762,Kepler-975,Kepler-975 b,1.0,1.0,1.97034246,2.36e-06,-2.36e-06,2454964.947762,0.000974,-0.000974,,,,,,,0
122451550,Kepler-1063,Kepler-1063 b,1.0,2.0,14.07971466,2.871e-05,-2.871e-05,2454972.95846,0.0016699999999999998,-0.0016699999999999998,,,,,,,0
122507231,Kepler-1172,Kepler-1172 b,1.0,1.0,26.020442300000003,0.00018859999999999998,-0.00018859999999999998,2454987.52468,0.006220000000000001,-0.006220000000000001,,,,,,,0
122515955,Kepler-746,Kepler-746 b,1.0,1.0,3.48159251,1.115e-05,-1.115e-05,2454965.98997,0.00244,-0.00244,,,,,,,0
122519154,Kepler-198,Kepler-198 d,3.0,1.0,1.31184443,1.33e-06,-1.33e-06,2454966.10921,0.000857,-0.000857,,,,,,,0
122595516,Kepler-1330,Kepler-1330 b,1.0,1.0,10.10769068,4.951e-05,-4.951e-05,2454968.10813,0.0042899999999999995,-0.0042899999999999995,,,,,,,0
122595850,Kepler-1225,Kepler-1225 b,1.0,1.0,7.01075434,2.753e-05,-2.753e-05,2454971.40066,0.00346,-0.00346,,,,,,,0
122596334,Kepler-924,Kepler-924 b,1.0,1.0,61.03701170000001,0.0003366,-0.0003366,2455008.18003,0.00475,-0.00475,,,,,,,0
122596693,Kepler-428,Kepler-428 b,1.0,1.0,3.52563254,1.5e-07,-1.5e-07,2455003.048008,3.2e-05,-3.2e-05,3.525889,0.00024530000000000005,-0.00024530000000000005,2459420.667731,0.003409,-0.003409,0
122597057,Kepler-1937,Kepler-1937 b,1.0,1.0,9.68859959,,,2454964.8335,0.0451,-0.0451,,,,,,,0
122597885,Kepler-756,Kepler-756 b,1.0,1.0,1.22486632,3.84e-06,-3.84e-06,2454966.20815,0.00232,-0.00232,,,,,,,0
122605691,Kepler-1403,Kepler-1403 b,1.0,1.0,5.19492202,2.801e-05,-2.801e-05,2454964.6228,0.0044,-0.0044,,,,,,,0
122605766,Kepler-497,Kepler-497 b,1.0,1.0,3.57320367,9.1e-07,-9.1e-07,2454967.9342569998,0.00021099999999999998,-0.00021099999999999998,,,,,,,0
122607324,Kepler-684,Kepler-684 b,1.0,1.0,6.77030201,8.86e-06,-8.86e-06,2455003.5769700003,0.00103,-0.00103,,,,,,,0
122607554,Kepler-489,Kepler-489 b,1.0,1.0,17.27629612,2.45e-06,-2.45e-06,2454966.8392459997,0.00011599999999999999,-0.00011599999999999999,,,,,,,0
122612091,WASP-72,WASP-72 b,1.0,1.0,2.21673,2e-06,-2e-06,2459168.12539,0.00022999999999999998,-0.00023999999999999998,2.21674,,,2459168.12645,0.00033999999999999997,-0.00033999999999999997,0
122673489,Kepler-262,Kepler-262 b,2.0,1.0,13.060855,0.000164,-0.000164,2454970.63086,0.00866,-0.00866,,,,,,,0
122680921,Kepler-1934,Kepler-1934 b,1.0,1.0,1.41975999,,,2454965.9252,0.00281,-0.00281,,,,,,,0
122682249,Kepler-479,Kepler-479 b,1.0,1.0,12.49341307,1.36e-05,-1.36e-05,2454971.461536,0.000953,-0.000953,,,,,,,0
122682991,Kepler-773,Kepler-773 b,1.0,1.0,3.74910006,7.14e-06,-7.14e-06,2454968.10921,0.0015199999999999999,-0.0015199999999999999,,,,,,,0
122684233,Kepler-795,Kepler-795 b,1.0,2.0,29.619342100000004,0.00011440000000000002,-0.00011440000000000002,2454966.68225,0.0030800000000000003,-0.0030800000000000003,,,,,,,0
122685803,Kepler-820,Kepler-820 b,1.0,1.0,127.8338098,0.0003082,-0.0003082,2455126.41778,0.0019199999999999998,-0.0019199999999999998,,,,,,,0
122706051,Kepler-621,Kepler-621 b,1.0,1.0,2.62811375,1.77e-06,-1.77e-06,2455002.719741,0.00053,-0.00053,,,,,,,0
122706631,Kepler-1424,Kepler-1424 b,1.0,1.0,29.6091744,0.0003002,-0.0003002,2454970.33591,0.008870000000000001,-0.008870000000000001,,,,,,,0
122707140,Kepler-400,Kepler-400 b,2.0,1.0,9.024389,3.4e-05,-3.4e-05,2454966.53848,0.0023899999999999998,-0.0023899999999999998,,,,,,,0
122707371,Kepler-1417,Kepler-1417 b,1.0,1.0,20.3505213,0.0003037,-0.0003037,2454975.7564,0.0112,-0.0112,,,,,,,0
122712179,Kepler-901,Kepler-901 b,1.0,1.0,3.51749439,3.52e-06,-3.52e-06,2454968.5465700002,0.000849,-0.000849,,,,,,,0
122712446,Kepler-240,Kepler-240 b,2.0,1.0,4.144495,2.6000000000000002e-05,-2.6000000000000002e-05,2454968.9265799997,0.00337,-0.00337,,,,,,,0
122712595,KOI-142,KOI-142 b,3.0,1.0,10.91647,0.00014,-0.00014,2454966.009227,0.000349,-0.000349,,,,,,,0
122713147,Kepler-694,Kepler-694 b,1.0,1.0,6.36584161,8.1e-06,-8.1e-06,2455004.13543,0.00103,-0.00103,,,,,,,0
122713286,Kepler-891,Kepler-891 b,1.0,1.0,53.44945593,6.578e-05,-6.578e-05,2454982.2018150003,0.000985,-0.000985,,,,,,,0
122714267,Kepler-122,Kepler-122 b,5.0,1.0,5.766193,1.6e-05,-1.6e-05,2454967.01488,0.00173,-0.00173,,,,,,,0
122716169,Kepler-1107,Kepler-1107 b,1.0,1.0,0.57103852,4.2e-07,-4.2e-07,2454964.6535380003,0.000589,-0.000589,,,,,,,0
122716806,Kepler-157,Kepler-157 b,3.0,1.0,1.7323419999999998,6e-06,-6e-06,2454967.5302,0.00205,-0.00205,,,,,,,0
122716838,Kepler-1920,Kepler-1920 b,1.0,1.0,30.254100800000003,,,2454969.63774,0.00253,-0.00253,,,,,,,0
122780849,Kepler-774,Kepler-774 b,1.0,1.0,11.0895723,4.373e-05,-4.373e-05,2454974.7620599996,0.00355,-0.00355,,,,,,,0
122781795,Kepler-1733,Kepler-1733 b,1.0,1.0,9.22957993,,,2454971.43961,0.004220000000000001,-0.004220000000000001,,,,,,,0
122784501,KOI-984,KOI-984 b,2.0,1.0,4.288178500000001,3.5000000000000004e-06,-3.5000000000000004e-06,2454957.7837,0.0014,-0.0014,,,,,,,0
122785299,Kepler-75,Kepler-75 b,1.0,1.0,8.884911599999999,3.4e-06,-3.4e-06,2455640.4403,0.00011999999999999999,-0.00011999999999999999,8.881981199999998,0.0014261,-0.0014261,2459392.1548470003,0.0051600000000000005,-0.0051600000000000005,0
123126460,Kepler-1341,Kepler-1341 b,1.0,2.0,132.9968322,0.0009243000000000001,-0.0009243000000000001,2455091.38598,0.00548,-0.00548,,,,,,,0
123129877,Kepler-165,Kepler-165 b,2.0,1.0,8.180848,2.6000000000000002e-05,-2.6000000000000002e-05,2455009.70113,0.00176,-0.00176,,,,,,,0
123129910,Kepler-589,Kepler-589 c,2.0,1.0,3.52466011,4.571e-05,-4.571e-05,2454964.64011,0.005220000000000001,-0.005220000000000001,,,,,,,0
123130285,Kepler-1907,Kepler-1907 b,2.0,1.0,5.65245009,,,2454969.9767,0.004,-0.004,,,,,,,0
123201193,Kepler-1386,Kepler-1386 b,1.0,1.0,6.73972381,7.022e-05,-7.022e-05,2454965.2865,0.007659999999999999,-0.007659999999999999,,,,,,,0
123202589,Kepler-439,Kepler-439 b,1.0,1.0,178.1396,0.0016,-0.0018,2455399.3987,0.0039,-0.0054,,,,,,,0
123202646,Kepler-1782,Kepler-1782 b,1.0,1.0,5.75622988,,,2454966.903696,0.000792,-0.000792,,,,,,,0
123206821,Kepler-1735,Kepler-1735 b,1.0,1.0,7.71792984,,,2454972.15405,0.00433,-0.00433,,,,,,,0
123230993,Kepler-1872,Kepler-1872 b,1.0,1.0,3.82591009,,,2454965.19852,0.00248,-0.00248,,,,,,,0
123231081,Kepler-431,Kepler-431 b,3.0,1.0,6.803,,,2454971.0478,0.0072900000000000005,-0.0072900000000000005,,,,,,,0
123231917,Kepler-1105,Kepler-1105 b,1.0,1.0,4.42157218,9.77e-06,-9.77e-06,2454965.18354,0.00186,-0.00186,,,,,,,0
123233041,Kepler-8,Kepler-8 b,1.0,1.0,3.5224991,7e-07,-7e-07,2454954.11931,2e-05,-2e-05,3.522476,1.4099999999999999e-05,-1.4099999999999999e-05,2459445.304166,0.0016820000000000001,-0.0016820000000000001,0
123235018,Kepler-188,Kepler-188 b,2.0,1.0,2.061897,1e-05,-1e-05,2454966.19858,0.0027,-0.0027,,,,,,,0
123309556,Kepler-94,Kepler-94 b,2.0,1.0,2.50806,,,2454967.9998,,,,,,,,,0
123312978,Kepler-1489,Kepler-1489 b,1.0,1.0,82.294751,0.0017989999999999998,-0.0017989999999999998,2455045.0073,0.0189,-0.0189,,,,,,,0
123313142,Kepler-322,Kepler-322 b,2.0,1.0,1.653888,6e-06,-6e-06,2454965.19171,0.00236,-0.00236,,,,,,,0
123314844,Kepler-1477,Kepler-1477 b,1.0,1.0,11.55530021,8.098e-05,-8.098e-05,2454967.13083,0.00569,-0.00569,,,,,,,0
123316231,Kepler-1088,Kepler-1088 b,1.0,1.0,23.12748644,8.919e-05,-8.919e-05,2454978.65956,0.0030600000000000002,-0.0030600000000000002,,,,,,,0
123316380,Kepler-1097,Kepler-1097 b,1.0,1.0,187.747029,0.001894,-0.001894,2454990.35773,0.00581,-0.00581,,,,,,,0
123357476,Kepler-960,Kepler-960 b,1.0,1.0,3.12686223,1.67e-06,-1.67e-06,2454966.724506,0.00045599999999999997,-0.00045599999999999997,,,,,,,0
123357864,Kepler-102,Kepler-102 b,5.0,1.0,5.28696,,,2454968.8492,,,,,,,,,0
123357893,Kepler-989,Kepler-989 b,1.0,1.0,7.96431535,9.62e-06,-9.62e-06,2454969.81672,0.0010199999999999999,-0.0010199999999999999,,,,,,,0
123358019,Kepler-364,Kepler-364 b,2.0,1.0,25.745718,0.0005480000000000001,-0.0005480000000000001,2454968.95058,0.01321,-0.01321,,,,,,,0
123358827,Kepler-1043,Kepler-1043 b,1.0,1.0,38.5053398,0.0001785,-0.0001785,2454991.30219,0.0033,-0.0033,,,,,,,0
123359347,Kepler-1140,Kepler-1140 b,1.0,1.0,24.0862707,0.000102,-0.000102,2454981.2022700002,0.00307,-0.00307,,,,,,,0
123362050,Kepler-780,Kepler-780 b,1.0,1.0,0.67737516,1.25e-06,-1.25e-06,2454966.94581,0.00143,-0.00143,,,,,,,0
123362984,Kepler-1628,Kepler-1628 b,1.0,1.0,76.378033,0.0018329999999999998,-0.0018329999999999998,2454979.3458,0.0318,-0.0318,,,,,,,0
123408693,Kepler-1048,Kepler-1048 b,1.0,1.0,6.92101021,2.415e-05,-2.415e-05,2454968.64481,0.0031,-0.0031,,,,,,,0
123408849,Kepler-1945,Kepler-1945 b,1.0,1.0,6.08003998,,,2454969.8826200003,0.00228,-0.00228,,,,,,,0
123408863,Kepler-1174,Kepler-1174 b,1.0,1.0,6.89225223,2.664e-05,-2.664e-05,2454965.4643,0.0029,-0.0029,,,,,,,0
123409401,Kepler-144,Kepler-144 b,2.0,1.0,5.885273000000001,2e-05,-2e-05,2455007.42565,0.00193,-0.00193,,,,,,,0
123410927,Kepler-1285,Kepler-1285 b,1.0,1.0,14.796745800000002,0.0001134,-0.0001134,2454975.7377299997,0.00571,-0.00571,,,,,,,0
123413463,Kepler-1572,Kepler-1572 b,1.0,1.0,5.49548621,2.9199999999999998e-05,-2.9199999999999998e-05,2454966.63773,0.00503,-0.00503,,,,,,,0
