istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,ID,qcs,mission,tstamp,dur_detrend,lc_n
2900,2914,547436,547451,1987.7869150582205,1987.8077483485426,31.458944095129908,0.7946618859589433,0.03796621907807518,0.020833290322116227,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
3918,3921,548490,548493,1989.2508003740468,1989.2549670290382,2.3173418779733765,0.34883730510877936,0.007815031251355853,0.004166654991422547,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
6738,6741,551352,551355,1993.2257842430586,1993.229950887805,1.8553551730032651,0.3067923935747435,0.006232052461839999,0.004166644746419479,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
8596,8604,554249,554257,1997.2493544282802,1997.2604653443425,9.591683132993111,0.4803282852836241,0.023536793988568228,0.011110916062307297,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
10205,10211,555877,555883,1999.510427627054,1999.5187608222504,4.770993382070343,0.3958557482494538,0.010958531993596088,0.008333195196428278,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
10876,10880,556565,556569,2000.465967222195,2000.4715226841845,3.6536155722468004,0.38504792620476197,0.010150419281278023,0.005555461989388277,17009.0,TIC 236387002,25,TESS,26_02_2021_11_10_08,7.8814049999999725,0
,,,,,,,,,,13994,TIC 236714379,14,TESS,26_02_2021_11_10_36,2.8035810000000083,0
,,,,,,,,,,13331,TIC 236714379,15,TESS,26_02_2021_11_10_56,3.3886320000000296,0
,,,,,,,,,,12877,TIC 236714379,16,TESS,26_02_2021_11_11_17,2.0555040000000417,0
,,,,,,,,,,11908,TIC 236714379,17,TESS,26_02_2021_11_11_35,2.8341100000000097,0
,,,,,,,,,,13097,TIC 236714379,18,TESS,26_02_2021_11_11_54,1.7604119999999739,0
8085,8094,451496,451505,1854.5335430991413,1854.5460433554606,9.103619054478573,0.518996652814786,0.01254981026490265,0.012500256319299297,16634.0,TIC 236714379,20,TESS,26_02_2021_11_12_11,5.224368000000027,0
,,,,,,,,,,17512,TIC 236714379,21,TESS,26_02_2021_11_12_35,2.7403319999999667,0
,,,,,,,,,,16052,TIC 236714379,22,TESS,26_02_2021_11_12_56,2.2588480000000573,0
3703,3706,510168,510175,1936.0230312698611,1936.032753433975,5.96418297480443,0.5147496689225824,0.012073326443042598,0.009722164113782128,14001.0,TIC 236714379,23,TESS,26_02_2021_11_13_16,4.320660999999973,0
,,,,,,,,,,15349,TIC 236714379,24,TESS,26_02_2021_11_13_36,3.3378659999999627,0
,,,,,,,,,,13592,TIC 236887394,17,TESS,26_02_2021_11_13_56,2.395983000000001,0
,,,,,,,,,,17281,TIC 236887394,21,TESS,26_02_2021_11_14_14,3.3210880000000316,0
,,,,,,,,,,17354,TIC 236887394,24,TESS,26_02_2021_11_14_34,2.607165000000009,0
,,,,,,,,,,16430,TIC 236887394,25,TESS,26_02_2021_11_14_52,2.3510649999999487,0
,,,,,,,,,,12712,TIC 236934268,16,TESS,26_02_2021_11_15_11,2.120188999999982,0
,,,,,,,,,,13991,TIC 236934268,17,TESS,26_02_2021_11_15_32,2.2985559999999623,0
,,,,,,,,,,18062,TIC 236934268,24,TESS,26_02_2021_11_15_53,3.932270000000017,0
,,,,,,,,,,17012,TIC 236934268,25,TESS,26_02_2021_11_16_14,4.123485000000073,0
,,,,,,,,,,13503,TIC 236934937,15,TESS,26_02_2021_11_16_37,2.0781950000000506,0
,,,,,,,,,,12777,TIC 236934937,16,TESS,26_02_2021_11_16_54,1.9481059999999388,0
,,,,,,,,,,14101,TIC 236934937,17,TESS,26_02_2021_11_17_14,2.1451000000000704,0
,,,,,,,,,,14553,TIC 236934937,18,TESS,26_02_2021_11_17_34,2.0797670000000608,0
,,,,,,,,,,18051,TIC 236934937,21,TESS,26_02_2021_11_17_52,2.704303999999979,0
,,,,,,,,,,18081,TIC 236934937,24,TESS,26_02_2021_11_18_11,2.9923219999999446,0
,,,,,,,,,,17110,TIC 236934937,25,TESS,26_02_2021_11_18_32,2.3122809999999845,0
,,,,,,,,,,13990,TIC 237086564,17,TESS,26_02_2021_11_18_53,2.2985199999999395,0
,,,,,,,,,,17579,TIC 237086564,24,TESS,26_02_2021_11_19_14,2.7525590000000193,0
,,,,,,,,,,16106,TIC 237099296,14,TESS,26_02_2021_11_19_35,2.47329400000001,0
,,,,,,,,,,14250,TIC 237099296,16,TESS,26_02_2021_11_19_56,2.439330000000041,0
,,,,,,,,,,11891,TIC 237099296,17,TESS,26_02_2021_11_20_17,1.7943379999999252,0
,,,,,,,,,,15696,TIC 237099296,19,TESS,26_02_2021_11_20_49,2.4988730000000032,0
,,,,,,,,,,17456,TIC 237099296,20,TESS,26_02_2021_11_21_08,2.7741379999999936,0
,,,,,,,,,,18383,TIC 237099296,21,TESS,26_02_2021_11_21_27,3.16451399999994,0
,,,,,,,,,,14538,TIC 237099296,23,TESS,26_02_2021_11_22_01,3.9394709999999122,0
,,,,,,,,,,18041,TIC 237099296,24,TESS,26_02_2021_11_22_22,2.6349859999999126,0
,,,,,,,,,,17054,TIC 237099296,25,TESS,26_02_2021_11_22_40,2.8175599999999577,0
,,,,,,,,,,16767,TIC 237099296,26,TESS,26_02_2021_11_22_59,2.575279000000023,0
,,,,,,,,,,14357,TIC 237104103,23,TESS,26_02_2021_11_23_20,2.5780180000000428,0
,,,,,,,,,,17500,TIC 237104103,24,TESS,26_02_2021_11_23_40,3.182592999999997,0
,,,,,,,,,,16534,TIC 237104103,25,TESS,26_02_2021_11_23_59,3.02957200000003,0
,,,,,,,,,,16230,TIC 237104103,26,TESS,26_02_2021_11_24_18,2.475443000000041,0
,,,,,,,,,,18274,TIC 237108272,14,TESS,26_02_2021_11_24_38,4.4122879999999896,0
,,,,,,,,,,17590,TIC 237108272,15,TESS,26_02_2021_11_25_00,4.224701999999979,0
,,,,,,,,,,14203,TIC 237108272,18,TESS,26_02_2021_11_25_21,3.338162000000011,0
,,,,,,,,,,16153,TIC 237108272,19,TESS,26_02_2021_11_25_40,3.770454000000086,0
,,,,,,,,,,17476,TIC 237108272,20,TESS,26_02_2021_11_26_00,3.0489019999999982,0
,,,,,,,,,,18145,TIC 237108272,21,TESS,26_02_2021_11_26_19,4.0042629999999235,0
,,,,,,,,,,16373,TIC 237108272,22,TESS,26_02_2021_11_26_41,4.637659999999983,0
5875,5878,530473,530476,1964.2227442943738,1964.2269108771418,1.164788455561359,0.13956847555301163,0.004198854379915851,0.004166582767993532,18059.0,TIC 237108272,24,TESS,26_02_2021_11_27_01,4.31932299999994,0
,,,,,,,,,,16721,TIC 237108272,25,TESS,26_02_2021_11_27_23,2.682098999999994,0
,,,,,,,,,,16782,TIC 237108272,26,TESS,26_02_2021_11_27_40,2.502401999999961,0
,,,,,,,,,,18424,TIC 237201858,14,TESS,26_02_2021_11_27_59,4.5583540000000085,0
,,,,,,,,,,17376,TIC 237201858,15,TESS,26_02_2021_11_28_20,2.4660359999999173,0
,,,,,,,,,,12806,TIC 237201858,16,TESS,26_02_2021_11_28_39,2.055258999999978,0
,,,,,,,,,,13537,TIC 237201858,17,TESS,26_02_2021_11_28_58,2.144676000000004,0
,,,,,,,,,,14304,TIC 237201858,18,TESS,26_02_2021_11_29_16,2.1802690000000666,0
,,,,,,,,,,16571,TIC 237201858,19,TESS,26_02_2021_11_29_35,2.855813000000012,0
,,,,,,,,,,17633,TIC 237201858,20,TESS,26_02_2021_11_29_54,3.4760329999999158,0
,,,,,,,,,,18266,TIC 237201858,21,TESS,26_02_2021_11_30_17,3.283136000000013,0
,,,,,,,,,,15418,TIC 237201858,22,TESS,26_02_2021_11_30_36,2.989867000000004,0
,,,,,,,,,,12367,TIC 237201858,23,TESS,26_02_2021_11_30_55,2.2528400000001056,0
,,,,,,,,,,18217,TIC 237201858,24,TESS,26_02_2021_11_31_12,4.753128999999944,0
,,,,,,,,,,16905,TIC 237201858,25,TESS,26_02_2021_11_31_34,3.009725000000117,0
,,,,,,,,,,18075,TIC 237211410,14,TESS,26_02_2021_11_31_56,3.6580720000001747,0
,,,,,,,,,,17075,TIC 237211410,15,TESS,26_02_2021_11_32_17,2.858449999999948,0
,,,,,,,,,,12519,TIC 237211410,16,TESS,26_02_2021_11_32_37,2.317410999999993,0
,,,,,,,,,,13191,TIC 237211410,17,TESS,26_02_2021_11_32_56,2.188425000000052,0
,,,,,,,,,,13853,TIC 237211410,18,TESS,26_02_2021_11_33_14,4.260524000000032,0
,,,,,,,,,,16239,TIC 237211410,19,TESS,26_02_2021_11_33_36,2.490192999999863,0
,,,,,,,,,,17283,TIC 237211410,20,TESS,26_02_2021_11_33_55,5.37204399999996,0
,,,,,,,,,,18071,TIC 237211410,21,TESS,26_02_2021_11_34_17,5.717890000000125,0
,,,,,,,,,,15865,TIC 237211410,22,TESS,26_02_2021_11_34_42,2.9151990000000296,0
,,,,,,,,,,13869,TIC 237211410,23,TESS,26_02_2021_11_35_02,2.9000009999999747,0
,,,,,,,,,,17877,TIC 237211410,24,TESS,26_02_2021_11_35_21,4.409772999999859,0
,,,,,,,,,,16901,TIC 237211410,25,TESS,26_02_2021_11_35_43,2.9425189999999475,0
,,,,,,,,,,16593,TIC 237211410,26,TESS,26_02_2021_11_36_04,4.476679999999988,0
,,,,,,,,,,18334,TIC 237222864,14,TESS,26_02_2021_11_36_28,3.2720180000001164,0
,,,,,,,,,,17282,TIC 237222864,15,TESS,26_02_2021_11_36_47,2.71258499999999,0
,,,,,,,,,,12779,TIC 237222864,16,TESS,26_02_2021_11_37_06,1.927056999999877,0
,,,,,,,,,,13445,TIC 237222864,17,TESS,26_02_2021_11_37_24,2.7548400000000584,0
,,,,,,,,,,16482,TIC 237222864,19,TESS,26_02_2021_11_37_44,2.926103000000012,0
,,,,,,,,,,17542,TIC 237222864,20,TESS,26_02_2021_11_38_06,4.393738999999869,0
,,,,,,,,,,18285,TIC 237222864,21,TESS,26_02_2021_11_38_27,5.251935999999887,0
,,,,,,,,,,16108,TIC 237222864,22,TESS,26_02_2021_11_38_49,3.289075000000139,0
,,,,,,,,,,13777,TIC 237222864,23,TESS,26_02_2021_11_39_09,2.3097429999997985,0
,,,,,,,,,,18080,TIC 237222864,24,TESS,26_02_2021_11_39_29,3.7312509999999293,0
,,,,,,,,,,17155,TIC 237222864,25,TESS,26_02_2021_11_39_51,2.807784999999967,0
,,,,,,,,,,16525,TIC 237222864,26,TESS,26_02_2021_11_40_11,4.5303429999999025,0
,,,,,,,,,,18294,TIC 237232044,14,TESS,26_02_2021_11_40_35,2.9751099999998587,0
,,,,,,,,,,12662,TIC 237232044,16,TESS,26_02_2021_11_40_55,2.2973369999999704,0
,,,,,,,,,,13429,TIC 237232044,17,TESS,26_02_2021_11_41_14,2.548334999999952,0
,,,,,,,,,,14691,TIC 237232044,18,TESS,26_02_2021_11_41_33,4.032578000000058,0
,,,,,,,,,,16736,TIC 237232044,19,TESS,26_02_2021_11_41_55,2.8126150000000507,0
,,,,,,,,,,17503,TIC 237232044,20,TESS,26_02_2021_11_42_15,2.7259540000000015,0
,,,,,,,,,,13741,TIC 237232044,23,TESS,26_02_2021_11_42_36,2.2684019999999236,0
,,,,,,,,,,18089,TIC 237232044,24,TESS,26_02_2021_11_42_56,5.660689999999931,0
,,,,,,,,,,16254,TIC 237232044,25,TESS,26_02_2021_11_43_20,2.724833000000217,0
,,,,,,,,,,16059,TIC 237232044,26,TESS,26_02_2021_11_43_40,4.712053999999853,0
,,,,,,,,,,15129,TIC 237885040,28,TESS,26_02_2021_11_44_18,3.413859999999886,0
,,,,,,,,,,15175,TIC 237885040,29,TESS,26_02_2021_11_44_38,3.487231999999949,0
,,,,,,,,,,17836,TIC 237914496,1,TESS,26_02_2021_11_45_01,2.595546000000013,0
,,,,,,,,,,18032,TIC 237914496,2,TESS,26_02_2021_11_45_19,2.5862919999999576,0
,,,,,,,,,,13230,TIC 237914496,3,TESS,26_02_2021_11_45_39,2.096894999999904,0
,,,,,,,,,,15572,TIC 237914496,4,TESS,26_02_2021_11_45_56,2.687940000000026,0
,,,,,,,,,,16098,TIC 237914496,7,TESS,26_02_2021_11_46_16,2.061492000000044,0
,,,,,,,,,,15862,TIC 237914496,11,TESS,26_02_2021_11_46_34,2.85006199999998,0
,,,,,,,,,,87956,TIC 237914496,27,TESS,26_02_2021_11_46_59,40.850873999999976,0
,,,,,,,,,,14660,TIC 237914496,27,TESS,26_02_2021_11_47_33,2.1716109999999844,1
,,,,,,,,,,13848,TIC 237914496,29,TESS,26_02_2021_11_47_50,2.251164999999901,0
,,,,,,,,,,16453,TIC 237914496,30,TESS,26_02_2021_11_48_07,3.0517489999999725,0
,,,,,,,,,,16315,TIC 237914496,31,TESS,26_02_2021_11_48_26,2.1991700000000947,0
,,,,,,,,,,17822,TIC 237920046,1,TESS,26_02_2021_11_48_47,3.31283099999996,0
,,,,,,,,,,18101,TIC 237920046,2,TESS,26_02_2021_11_49_08,2.8787019999999757,0
,,,,,,,,,,13284,TIC 237920046,3,TESS,26_02_2021_11_49_28,2.6408380000000307,0
,,,,,,,,,,17958,TIC 237928815,2,TESS,26_02_2021_12_13_34,2.6040040000000007,0
,,,,,,,,,,15434,TIC 237928815,4,TESS,26_02_2021_12_13_53,2.482458000000001,0
,,,,,,,,,,13254,TIC 237928815,8,TESS,26_02_2021_12_14_12,3.34966,0
,,,,,,,,,,14465,TIC 237928815,29,TESS,26_02_2021_12_14_31,2.806958999999999,0
,,,,,,,,,,16036,TIC 237928815,30,TESS,26_02_2021_12_14_51,2.7128569999999996,0
,,,,,,,,,,16474,TIC 237928815,31,TESS,26_02_2021_12_15_09,2.466276999999998,0
,,,,,,,,,,15462,TIC 238004786,2,TESS,26_02_2021_12_15_28,2.3370619999999995,0
,,,,,,,,,,12506,TIC 238004786,6,TESS,26_02_2021_12_15_46,1.820104999999998,0
,,,,,,,,,,11347,TIC 238004786,8,TESS,26_02_2021_12_16_04,1.9314929999999961,0
,,,,,,,,,,13259,TIC 238004786,9,TESS,26_02_2021_12_16_21,1.8580029999999965,0
,,,,,,,,,,16108,TIC 238004786,12,TESS,26_02_2021_12_16_41,2.255104000000003,0
,,,,,,,,,,11526,TIC 238004786,29,TESS,26_02_2021_12_17_00,1.7875990000000002,0
,,,,,,,,,,13423,TIC 238059180,29,TESS,26_02_2021_12_17_20,1.8786509999999979,0
,,,,,,,,,,14576,TIC 238086647,6,TESS,26_02_2021_12_17_40,5.4001889999999975,0
11901,11907,203556,203562,1510.1738990554175,1510.1822323728218,1.5058394363049128,0.146570968406988,0.0036186482649986917,0.00833331740432186,16077.0,TIC 238086647,7,TESS,26_02_2021_12_18_03,5.053966999999993,0
,,,,,,,,,,13200,TIC 238086647,8,TESS,26_02_2021_12_18_26,3.392218999999997,0
,,,,,,,,,,16309,TIC 238171173,27,TESS,26_02_2021_12_18_47,2.5402449999999988,0
,,,,,,,,,,18691,TIC 238197638,12,TESS,26_02_2021_12_19_26,3.0955859999999973,0
,,,,,,,,,,19046,TIC 238197638,13,TESS,26_02_2021_12_19_45,3.071317999999991,0
,,,,,,,,,,96375,TIC 238197638,27,TESS,26_02_2021_12_20_13,44.820443,0
,,,,,,,,,,16052,TIC 238197638,27,TESS,26_02_2021_12_20_38,2.388934000000006,1
,,,,,,,,,,79590,TIC 238197638,28,TESS,26_02_2021_12_21_03,28.886877,0
,,,,,,,,,,13251,TIC 238197638,28,TESS,26_02_2021_12_21_22,1.7301089999999988,1
,,,,,,,,,,14458,TIC 238197638,29,TESS,26_02_2021_12_21_39,2.158303999999987,0
,,,,,,,,,,16114,TIC 238197638,30,TESS,26_02_2021_12_21_56,2.4176109999999937,0
,,,,,,,,,,18919,TIC 238197709,12,TESS,26_02_2021_12_22_17,3.0148220000000094,0
,,,,,,,,,,19393,TIC 238197709,13,TESS,26_02_2021_12_22_37,2.9792579999999873,0
,,,,,,,,,,85449,TIC 238197709,28,TESS,26_02_2021_12_23_05,48.39147,0
,,,,,,,,,,14252,TIC 238197709,28,TESS,26_02_2021_12_23_49,2.481565000000046,1
,,,,,,,,,,15848,TIC 238197709,29,TESS,26_02_2021_12_24_08,3.0077989999999772,0
,,,,,,,,,,17006,TIC 238197709,30,TESS,26_02_2021_12_24_29,5.234262000000001,0
,,,,,,,,,,15793,TIC 238898571,5,TESS,26_02_2021_12_24_54,3.6012400000000184,0
,,,,,,,,,,13090,TIC 238898571,6,TESS,26_02_2021_12_25_14,1.9949189999999817,0
,,,,,,,,,,14503,TIC 238898571,7,TESS,26_02_2021_12_25_33,2.1653249999999957,0
,,,,,,,,,,15982,TIC 238932509,11,TESS,26_02_2021_12_25_54,3.600434000000007,0
,,,,,,,,,,18681,TIC 238932509,12,TESS,26_02_2021_12_26_17,2.8252150000000142,0
64136,64139,3687423,3687426,2081.0237226830995,2081.0244171384134,13.83758085426817,0.3558571374210218,0.3357478047170577,0.0006944553138055198,79232.0,TIC 238932509,28,TESS,26_02_2021_12_26_49,42.53196600000001,0
,,,,,,,,,,13189,TIC 238932509,28,TESS,26_02_2021_12_27_24,1.990823999999975,1
,,,,,,,,,,16304,TIC 238932509,31,TESS,26_02_2021_12_27_41,2.5395109999999477,0
,,,,,,,,,,11957,TIC 240968774,17,TESS,26_02_2021_12_27_59,2.144398000000024,0
,,,,,,,,,,14582,TIC 240968774,18,TESS,26_02_2021_12_28_17,2.1813750000000027,0
,,,,,,,,,,17079,TIC 241196395,21,TESS,26_02_2021_12_28_36,2.4914479999999912,0
,,,,,,,,,,17040,TIC 241225337,20,TESS,26_02_2021_12_28_56,2.7998190000000136,0
,,,,,,,,,,12474,TIC 243185500,17,TESS,26_02_2021_12_29_16,1.899000000000001,0
12733,12736,403475,403478,1787.8425967488895,1787.846763313165,0.857124753665249,0.13229589440880538,0.002785151747989323,0.004166564275465134,12982.0,TIC 243187830,17,TESS,26_02_2021_12_29_33,4.156548999999984,0
12757,12823,403499,403565,1787.8759292654258,1787.9675936836916,20.2146565329325,0.3415876219523122,0.004479721118466173,0.09166441826573646,12982.0,TIC 243187830,17,TESS,26_02_2021_12_29_33,4.156548999999984,0
,,,,,,,,,,17922,TIC 243313296,14,TESS,26_02_2021_12_29_53,2.7141599999999926,0
,,,,,,,,,,12924,TIC 243313296,15,TESS,26_02_2021_12_30_14,1.8400540000000092,0
,,,,,,,,,,13784,TIC 243313296,16,TESS,26_02_2021_12_30_31,2.1682309999999916,0
,,,,,,,,,,17142,TIC 243313296,20,TESS,26_02_2021_12_30_51,2.728668999999968,0
,,,,,,,,,,14681,TIC 243313296,23,TESS,26_02_2021_12_31_11,1.9356260000000134,0
,,,,,,,,,,16461,TIC 243313296,26,TESS,26_02_2021_12_31_28,2.416631000000052,0
,,,,,,,,,,17897,TIC 243335710,24,TESS,26_02_2021_12_31_50,2.793091000000004,0
,,,,,,,,,,16926,TIC 243335710,25,TESS,26_02_2021_12_32_11,2.7543159999999602,0
,,,,,,,,,,16620,TIC 243335710,26,TESS,26_02_2021_12_32_31,2.504187999999999,0
,,,,,,,,,,15912,TIC 248092710,10,TESS,26_02_2021_12_32_52,2.5607420000000047,0
6818,7638,273881,274701,1607.8503075912286,1608.9891776297573,1433.020031592966,0.6461695731904883,0.02392866549864414,1.1388700385286938,16215.0,TIC 248092710,11,TESS,26_02_2021_12_33_12,4.908615999999995,0
,,,,,,,,,,96407,TIC 248387177,30,TESS,26_02_2021_12_33_52,59.185407999999995,0
,,,,,,,,,,15947,TIC 248387177,30,TESS,26_02_2021_12_34_46,2.5847780000000284,1
,,,,,,,,,,91568,TIC 248391319,30,TESS,26_02_2021_12_35_14,50.26161300000001,0
,,,,,,,,,,15135,TIC 248391319,30,TESS,26_02_2021_12_35_59,2.408096999999998,1
14327,14334,422079,422086,1813.6808912119989,1813.6906132503761,2.035859746644348,0.17217518406391097,0.0032379252557706018,0.009722038377276476,14702.0,TIC 249945230,18,TESS,26_02_2021_12_36_16,4.651953000000049,0
14338,14346,422090,422098,1813.6961687011433,1813.7072796017453,2.22109375108984,0.1841643563130826,0.00415034140761561,0.011110900602034235,14702.0,TIC 249945230,18,TESS,26_02_2021_12_36_16,4.651953000000049,0
14350,14361,422102,422113,1813.7128350520468,1813.7281125407255,2.862537947687666,0.2323938917628211,0.0034544055374594596,0.015277488678748341,14702.0,TIC 249945230,18,TESS,26_02_2021_12_36_16,4.651953000000049,0
14370,14381,422122,422133,1813.7406123035532,1813.7558897917663,3.8901636531907755,0.27722760288040166,0.004073084607340904,0.015277488213087054,14702.0,TIC 249945230,18,TESS,26_02_2021_12_36_16,4.651953000000049,0
14394,14642,422146,422395,1813.7739450048969,1814.1197717322598,83.72286285642326,0.29801015734762487,0.005172880377709799,0.345826727362919,14702.0,TIC 249945230,18,TESS,26_02_2021_12_36_16,4.651953000000049,0
,,,,,,,,,,15178,TIC 250386181,4,TESS,26_02_2021_12_36_41,2.7181419999999434,0
,,,,,,,,,,15410,TIC 250386181,30,TESS,26_02_2021_12_37_02,2.453422000000046,0
,,,,,,,,,,15709,TIC 251094370,31,TESS,26_02_2021_12_37_23,2.5137750000000096,0
,,,,,,,,,,17700,TIC 251848941,2,TESS,26_02_2021_12_37_44,2.566430000000082,0
6510,6513,3725674,3725677,2089.883838850799,2089.8845333121703,2.0133351975103486,0.0866942544391406,0.048112537007954925,0.000694461371494981,87637.0,TIC 251848941,29,TESS,26_02_2021_12_38_10,47.75049600000011,0
42417,42420,3762032,3762035,2098.300188445567,2098.3008828980905,2.047833560660683,0.09945638269804373,0.041619970381013394,0.0006944525234757748,87637.0,TIC 251848941,29,TESS,26_02_2021_12_38_10,47.75049600000011,0
,,,,,,,,,,14581,TIC 251848941,29,TESS,26_02_2021_12_38_51,2.376064000000042,1
,,,,,,,,,,14545,TIC 251852984,29,TESS,26_02_2021_12_39_13,3.193636999999967,0
,,,,,,,,,,14187,TIC 251878904,29,TESS,26_02_2021_12_39_51,2.1487939999999526,0
382,400,308635,308653,1656.1205230557382,1656.1455233864092,76.54541469393396,2.1626882578896556,0.08530587122910704,0.02500033067099139,17559.0,TIC 253728991,13,TESS,26_02_2021_12_40_11,2.7373479999999972,0
406,411,308659,308667,1656.1538568298113,1656.1649680879912,59.40230358930872,1.8663906660143106,0.07830410444854419,0.011111258179880679,17559.0,TIC 253728991,13,TESS,26_02_2021_12_40_11,2.7373479999999972,0
420,429,308676,308685,1656.1774682530947,1656.1899684181974,36.90389453136785,0.7856412944532494,0.06533775266570707,0.01250016510266505,17559.0,TIC 253728991,13,TESS,26_02_2021_12_40_11,2.7373479999999972,0
,,,,,,,,,,15646,TIC 253990973,13,TESS,26_02_2021_12_40_31,3.231510999999955,0
,,,,,,,,,,17616,TIC 255685030,5,TESS,26_02_2021_12_40_53,2.6629140000000007,0
,,,,,,,,,,14558,TIC 255685030,6,TESS,26_02_2021_12_41_12,2.2990780000000086,0
,,,,,,,,,,16092,TIC 255685030,7,TESS,26_02_2021_12_41_30,2.7261060000000725,0
,,,,,,,,,,13217,TIC 255685030,8,TESS,26_02_2021_12_41_48,2.1967349999999897,0
,,,,,,,,,,18830,TIC 255685030,12,TESS,26_02_2021_12_42_05,4.143248999999969,0
,,,,,,,,,,12286,TIC 256783784,15,TESS,26_02_2021_12_42_26,2.3562070000000404,0
,,,,,,,,,,13948,TIC 256783784,16,TESS,26_02_2021_12_42_47,2.5564679999999953,0
,,,,,,,,,,12392,TIC 256886630,15,TESS,26_02_2021_12_43_07,1.7663729999999305,0
,,,,,,,,,,13873,TIC 256886630,16,TESS,26_02_2021_12_43_26,2.22524999999996,0
,,,,,,,,,,16213,TIC 257241363,20,TESS,26_02_2021_12_43_46,3.3037540000000263,0
873,889,132968,132984,1412.1361192277263,1412.1583419173853,13.147038644439796,0.5201481670977762,0.015630099570016043,0.02222268965897456,15399.0,TIC 257605131,4,TESS,26_02_2021_12_44_07,4.132288000000017,0
,,,,,,,,,,17484,TIC 257605131,5,TESS,26_02_2021_12_44_28,2.60106200000007,0
5575,5583,666008,666016,2152.4692310815026,2152.480342278497,12.243407264492832,0.3028810820334931,0.03200619558942086,0.011111196994534112,16203.0,TIC 257605131,31,TESS,26_02_2021_12_44_48,5.141010000000051,0
,,,,,,,,,,18133,TIC 258389327,24,TESS,26_02_2021_12_45_13,2.6655979999999317,0
,,,,,,,,,,17162,TIC 258389327,25,TESS,26_02_2021_12_45_33,4.746948999999972,0
,,,,,,,,,,16858,TIC 258389327,26,TESS,26_02_2021_12_45_56,2.2990369999999984,0
,,,,,,,,,,12184,TIC 258514800,15,TESS,26_02_2021_12_46_16,1.755000999999993,0
,,,,,,,,,,11185,TIC 258514800,16,TESS,26_02_2021_12_46_35,1.7397899999999709,0
,,,,,,,,,,12630,TIC 258514800,17,TESS,26_02_2021_12_46_52,2.0609009999999444,0
,,,,,,,,,,13629,TIC 258514800,18,TESS,26_02_2021_12_47_11,2.558751999999913,0
,,,,,,,,,,14875,TIC 258514800,19,TESS,26_02_2021_12_47_30,2.710226999999918,0
,,,,,,,,,,14551,TIC 258514800,22,TESS,26_02_2021_12_47_49,2.292822000000001,0
,,,,,,,,,,13600,TIC 258514800,24,TESS,26_02_2021_12_48_07,2.2695119999999633,0
,,,,,,,,,,15085,TIC 258514800,25,TESS,26_02_2021_12_48_26,3.924299999999903,0
,,,,,,,,,,15205,TIC 258514800,26,TESS,26_02_2021_12_48_47,2.80911100000003,0
,,,,,,,,,,15381,TIC 258804746,31,TESS,26_02_2021_12_49_06,2.2743729999999687,0
,,,,,,,,,,12699,TIC 258871793,23,TESS,26_02_2021_12_49_26,2.0156500000000506,0
,,,,,,,,,,17804,TIC 258871793,24,TESS,26_02_2021_12_49_45,3.0108900000000176,0
,,,,,,,,,,16839,TIC 258871793,25,TESS,26_02_2021_12_50_03,2.430590000000052,0
,,,,,,,,,,16666,TIC 258871793,26,TESS,26_02_2021_12_50_22,2.656362999999942,0
,,,,,,,,,,18289,TIC 259168516,14,TESS,26_02_2021_12_50_41,2.7559589999999616,0
,,,,,,,,,,11712,TIC 259168516,15,TESS,26_02_2021_12_51_00,1.8118550000000369,0
,,,,,,,,,,11659,TIC 259168516,16,TESS,26_02_2021_12_51_18,1.775316000000089,0
,,,,,,,,,,13059,TIC 259168516,17,TESS,26_02_2021_12_51_37,2.026764000000071,0
,,,,,,,,,,14057,TIC 259168516,18,TESS,26_02_2021_12_51_56,2.3017899999999827,0
,,,,,,,,,,16007,TIC 259168516,19,TESS,26_02_2021_12_52_14,2.658955999999989,0
,,,,,,,,,,17493,TIC 259168516,20,TESS,26_02_2021_12_52_35,2.4947369999999864,0
,,,,,,,,,,17267,TIC 259168516,21,TESS,26_02_2021_12_52_56,2.432075999999938,0
,,,,,,,,,,15665,TIC 259168516,22,TESS,26_02_2021_12_53_15,2.0467670000000453,0
,,,,,,,,,,13608,TIC 259168516,23,TESS,26_02_2021_12_53_32,1.85273600000005,0
,,,,,,,,,,18008,TIC 259168516,24,TESS,26_02_2021_12_53_51,2.8033229999999776,0
,,,,,,,,,,17038,TIC 259168516,25,TESS,26_02_2021_12_54_10,2.643820000000005,0
,,,,,,,,,,16768,TIC 259168516,26,TESS,26_02_2021_12_54_28,3.302917999999977,0
,,,,,,,,,,14612,TIC 259172391,15,TESS,26_02_2021_12_55_05,2.387318999999934,0
,,,,,,,,,,12150,TIC 259172391,16,TESS,26_02_2021_12_55_24,2.057664999999929,0
,,,,,,,,,,12874,TIC 259172391,17,TESS,26_02_2021_12_55_43,2.241710000000012,0
,,,,,,,,,,13679,TIC 259172391,18,TESS,26_02_2021_12_56_00,1.997288000000026,0
