"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","phase","total_n_valid_data_points","ID","TIC","qcs","mission","tstamp","lc_n","w","mask_pos_outliers_sigma","real","note"
,,,,,,,,,,-1,44150,Kepler-840,27847307,14,Kepler,2022_08_01,3,123.0,2.5,-1
488,495,1792219,1792226,1337.501184116918,1337.5059519336864,4.22737117907621,0.13765595805551736,0.018028314498402143,0.004767816768435296,0.6787541989626585,49958,Kepler-840,27847307,14,Kepler,2022_08_01,3,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-840,27847307,41,TESS,2022_08_01,4,61.0,2.5,-1
29,213,563654,563841,2010.3106750860431,2010.5704015564668,138.60100564642138,1.0488343654140166,0.011046167960491626,0.2597264704236295,0.025884399666173216,16941,WASP-3,27848472,26,TESS,2022_08_01,1,59.0,2.5
223,226,563851,563854,2010.5842906734647,2010.5884574085414,1.3962461366113508,0.15411513377692332,0.004212512660903167,0.004166735076751138,0.17403858138378966,16941,WASP-3,27848472,26,TESS,2022_08_01,1,59.0,2.5
3936,4078,844227,844369,2399.9954976302397,2400.192720296507,88.2920335584605,1.0476130153857908,0.00971522391525892,0.19722266626740748,0.027883795493918936,14353,WASP-3,27848472,40,TESS,2022_08_01,2,61.0,2.5
4084,4095,844375,844386,2400.201053648406,2400.2163314602203,4.506857812661457,0.31027021159962337,0.004412062384465232,0.015277811814485176,0.13918587428088627,14353,WASP-3,27848472,40,TESS,2022_08_01,2,61.0,2.5
4100,4106,844391,844397,2400.223275919904,2400.231609271804,2.197418171682594,0.22082699213755883,0.003941607650430612,0.00833335189963691,0.15121853104860272,14353,WASP-3,27848472,40,TESS,2022_08_01,2,61.0,2.5
4153,4156,844444,844447,2400.296887193615,2400.3010538695644,1.2457525381300607,0.21994505410148865,0.003906973125279878,0.004166675949363707,0.19107670625198744,14353,WASP-3,27848472,40,TESS,2022_08_01,2,61.0,2.5
,,,,,,,,,,-1,13041,WASP-3,27848472,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,9571,K2-393,279046938,42,TESS,2022_08_01,1,61.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-6,27916356,12,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-6,27916356,12,Kepler,2022_08_01,2,123.0,2.5,-1
29545,29548,1560555,1560558,1179.7060107083744,1179.7080541436517,0.7406531702189387,0.05397222472349874,0.006351660258752778,0.002043435277300887,0.14613830245979684,32946,Kepler-6,27916356,12,Kepler,2022_08_01,2,123.0,2.5
,,,,,,,,,,-1,43977,Kepler-6,27916356,10,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-6,27916356,10,Kepler,2022_08_01,3,123.0,2.5,-1
5587,5590,1258379,1258385,973.8922271340707,973.8963138245235,1.9814398832850237,0.13227209283715244,0.006087473502598639,0.00408669045282295,0.5192767619619785,44060,Kepler-6,27916356,10,Kepler,2022_08_01,3,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-6,27916356,41,TESS,2022_08_01,9,61.0,2.5,-1
62543,62555,3678347,3678359,2078.9251872266696,2078.927965038033,0.7922685447463627,0.045150322635316334,0.004170182784739795,0.002777811363557703,0.8470430705530491,91649,GJ 143,279741379,28,TESS,2022_08_01,1,359.0,2.5
,,,,,,,,,,-1,95063,GJ 143,279741379,29,TESS,2022_08_01,2,361.0,2.5,-1
,,,,,,,,,,-1,102665,GJ 143,279741379,30,TESS,2022_08_01,3,361.0,2.5,-1
754,765,4327305,4327316,2229.144620352954,2229.1471665955028,0.47495390515809355,0.03822926059668315,0.0034600877293196053,0.002546242548760347,0.13084063051629094,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
796,806,4327347,4327357,2229.1543423698813,2229.156657135767,0.35509308563651265,0.034922448382187395,0.0025800541719160908,0.002314765885785164,0.13208865417340965,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
812,815,4327363,4327366,2229.1580459952866,2229.158740425046,0.13976320829403954,0.01828709879248137,0.0029380261825133758,0.0006944297592781368,0.13256409174540978,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
829,832,4327380,4327383,2229.161981097238,2229.1626755269976,0.10618449649410415,0.015932498286872494,0.002299931758872553,0.0006944297597328841,0.13306924416030388,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
841,873,4327392,4327424,2229.1647588162778,2229.1721660668536,1.1194350747880049,0.04606989360398071,0.0032236296776273488,0.007407250575852231,0.1334258223374943,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
885,896,4327436,4327447,2229.1749437858343,2229.1774900281516,0.3520369062117684,0.026231841529482585,0.002126571226084506,0.0025462423172939452,0.1347332756209739,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
900,926,4327451,4327477,2229.178415934459,2229.184434325341,0.8268099275540595,0.03883515527728342,0.003052046895024585,0.0060183908822182275,0.13517899831995786,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
938,1023,4327489,4327574,2229.187212044206,2229.206887552047,3.435236073093393,0.08523857421465132,0.004674934977673573,0.019675507841384388,0.1363081624776565,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
1032,1089,4327583,4327640,2229.208970841035,2229.2221650044903,2.5545853053586316,0.07942792022432223,0.003752707028989999,0.01319416345540958,0.13910135790163208,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
1119,1123,4327670,4327674,2229.229109300808,2229.2300352069988,0.14982471367743613,0.022242611260454608,0.0022181941347336753,0.0009259061907869182,0.14168654926703322,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
51725,51737,4384476,4384488,2242.3783493276287,2242.3811270588776,0.6942766767514023,0.05795364267268086,0.004174277180437169,0.002777731248897908,0.8296657771703307,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
51752,52129,4384503,4384880,2242.384599222735,2242.4718662645705,24.74555499695849,0.050394297506237154,0.006161708694669477,0.0872670418357302,0.8304680815692235,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
52139,52151,4384890,4384902,2242.4741810399314,2242.476958770366,0.6836623656702286,0.05399984401081926,0.004218676074505101,0.0027777304344454024,0.8419677763285642,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
52155,52168,4384906,4384919,2242.47788468051,2242.4808938883643,0.7438723444154698,0.05643957807916169,0.0037881892734850098,0.003009207854120177,0.8424432158484066,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
56485,56489,4389236,4389240,2243.480181447274,2243.481107355904,0.19181635169020525,0.02341711102638303,0.0032015252176953446,0.0009259086300517083,0.9711089120438435,102142,GJ 143,279741379,34,TESS,2022_08_01,4,361.0,2.5
9294,9301,79852,79859,1338.3622829881092,1338.372005348224,0.632694371172324,0.07429758709472838,0.0009482098841198106,0.009722360114892581,0.7803474470287879,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
9307,9312,79865,79870,1338.380338799635,1338.3872833425742,0.42455770999353476,0.051998898589268004,0.0009598955875045334,0.006944542939208986,0.7826652870511958,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
9317,9325,79875,79883,1338.3942278853972,1338.4053391537504,0.807645281380392,0.06688537038037462,0.0011501829406848074,0.011111268353261039,0.7844482409111444,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
9329,9352,79887,79910,1338.410894787985,1338.4428396842245,2.6484208323300864,0.12484780251229377,0.0015009375725461016,0.03194489623956542,0.7865877855011161,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
9356,9364,79914,79922,1338.4483953183435,1338.4595065864642,0.9366304687798782,0.0817002722376271,0.0016514132207887666,0.011111268120657769,0.7914017607690013,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
15236,15241,86785,86790,1347.9915912264578,1347.9985357569485,0.7280838364748563,0.09976615130622968,0.0015634965821764713,0.0069445304907276295,0.016470010177440764,18278,GJ 143,279741379,01,TESS,2022_08_01,5,59.0,2.5
,,,,,,,,,,-1,18299,GJ 143,279741379,02,TESS,2022_08_01,6,61.0,2.5,-1
,,,,,,,,,,-1,12910,GJ 143,279741379,03,TESS,2022_08_01,7,61.0,2.5,-1
43,47,132126,132140,1410.9650920976153,1410.9845362465826,4.4719840179279355,0.6112916822738552,0.00277517081680112,0.019444148967295405,0.10043236557184249,14743,GJ 143,279741379,04,TESS,2022_08_01,8,61.0,2.5
,,,,,,,,,,-1,7622,Kepler-482,27987264,16,Kepler,2022_08_01,2,123.0,2.5,-1
5683,5686,2019848,2019851,1492.539714443672,1492.541757599669,1.5825996087549234,0.06484847029489885,0.017331392523280087,0.002043155996943824,0.9148756435430029,52751,Kepler-482,27987264,16,Kepler,2022_08_01,2,123.0,2.5
,,,,,,,,,,-1,46462,Kepler-482,27987264,16,Kepler,2022_08_01,2,123.0,2.5,-1
10067,10070,1709456,1709459,1281.1287103480427,1281.1307537125394,1.0277910222488178,0.0676857668159356,0.010962674121843596,0.002043364496785216,0.16340623191878062,34812,Kepler-482,27987264,14,Kepler,2022_08_01,3,125.0,2.5
,,,,,,,,,,-1,44149,Kepler-482,27987264,14,Kepler,2022_08_01,3,123.0,2.5,-1
488,494,1792219,1792226,1337.5013067208783,1337.5060745348528,3.7278495701908243,0.1358595485889919,0.015467799114768921,0.004767813974467572,0.16373292660148075,49957,Kepler-482,27987264,14,Kepler,2022_08_01,3,123.0,2.5
,,,,,,,,,,-1,46806,Kepler-482,27987264,13,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-482,27987264,13,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-482,27987264,13,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-482,27987264,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-482,27987264,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-482,27987264,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-482,27987264,17,Kepler,2022_08_01,9,123.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-482,27987264,41,TESS,2022_08_01,10,61.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-107,27988327,17,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-107,27988327,17,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,7622,Kepler-107,27988327,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-107,27988327,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-107,27988327,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,34812,Kepler-107,27988327,14,Kepler,2022_08_01,4,125.0,2.5,-1
,,,,,,,,,,-1,44149,Kepler-107,27988327,14,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,49957,Kepler-107,27988327,14,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-107,27988327,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,39984,Kepler-107,27988327,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-107,27988327,12,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,43977,Kepler-107,27988327,10,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,45006,Kepler-107,27988327,10,Kepler,2022_08_01,6,123.0,2.5,-1
5587,5590,1258379,1258385,973.8922355066607,973.8963221975791,0.8433017195452517,0.11752293894159702,0.002587828408310955,0.004086690918484237,0.27275791213982026,44060,Kepler-107,27988327,10,Kepler,2022_08_01,6,123.0,2.5
,,,,,,,,,,-1,18322,Kepler-107,27988327,41,TESS,2022_08_01,12,61.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-665,27988995,41,TESS,2022_08_01,1,61.0,2.5,-1
,,,,,,,,,,-1,45183,Kepler-670,27990610,11,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,43543,Kepler-670,27990610,11,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,46311,Kepler-670,27990610,11,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-670,27990610,17,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-670,27990610,17,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,7621,Kepler-670,27990610,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,52751,Kepler-670,27990610,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,46462,Kepler-670,27990610,16,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,44875,Kepler-670,27990610,15,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-670,27990610,15,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-670,27990610,15,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-670,27990610,13,Kepler,2022_08_01,5,123.0,2.5,-1
23019,23022,1636766,1636769,1231.6162889160769,1231.618332288148,1.5930119671119076,0.176011004997517,0.01149206370359157,0.0020433720710570924,0.5832684136943977,42289,Kepler-670,27990610,13,Kepler,2022_08_01,5,123.0,2.5
,,,,,,,,,,-1,39121,Kepler-670,27990610,13,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-670,27990610,12,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,39983,Kepler-670,27990610,12,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-670,27990610,12,Kepler,2022_08_01,6,123.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-670,27990610,41,TESS,2022_08_01,7,61.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-355,279915745,13,Kepler,2022_08_01,1,123.0,2.5,-1
23026,23029,1636773,1636776,1231.622036197732,1231.624079581903,1.5311702592678074,0.1942487414021776,0.011803573797601885,0.002043384170974605,0.7973625731961882,42289,Kepler-355,279915745,13,Kepler,2022_08_01,1,123.0,2.5
,,,,,,,,,,-1,39120,Kepler-355,279915745,13,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,34812,Kepler-355,279915745,14,Kepler,2022_08_01,2,125.0,2.5,-1
24818,24821,1771090,1771093,1323.1101618949033,1323.1122052888531,4.972288920641858,0.195739762810785,0.034751941891906446,0.0020433939498616382,0.09042257444449597,44150,Kepler-355,279915745,14,Kepler,2022_08_01,2,123.0,2.5
488,496,1792219,1792227,1337.501437410814,1337.506886242365,5.235988242544487,0.25449418412056396,0.01939858736862221,0.005448831550893374,0.3949384385358547,49958,Kepler-355,279915745,14,Kepler,2022_08_01,2,123.0,2.5
,,,,,,,,,,-1,44875,Kepler-355,279915745,15,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,35656,Kepler-355,279915745,15,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,51070,Kepler-355,279915745,15,Kepler,2022_08_01,3,123.0,2.5,-1
12211,12216,850399,850404,2408.5671850313465,2408.5741294961517,11.08484347706214,0.9296741259812357,0.0277540997651331,0.006944464805201278,0.0819203362997746,19611,Kepler-1542,279915941,40,TESS,2022_08_01,1,61.0,2.5
12569,12572,872009,872012,2438.5808924604084,2438.5850590558853,6.985752427710995,0.5771745581102412,0.02928476365951571,0.004166595476817747,0.4592780325467368,18322,Kepler-1542,279915941,41,TESS,2022_08_01,2,61.0,2.5
,,,,,,,,,,-1,16876,Kepler-1542,279915941,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1644,279917005,40,TESS,2022_08_01,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1644,279917005,41,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,12652,Kepler-1644,279917005,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1440,279917282,40,TESS,2022_08_01,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1440,279917282,41,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,12553,Kepler-1440,279917282,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1482,279917678,40,TESS,2022_08_01,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1482,279917678,41,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,12496,Kepler-1482,279917678,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,19611,Kepler-1258,279918915,40,TESS,2022_08_01,1,59.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-1258,279918915,41,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,12484,Kepler-1258,279918915,53,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-507,27992970,12,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,39983,Kepler-507,27992970,12,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-507,27992970,12,Kepler,2022_08_01,4,123.0,2.5,-1
,,,,,,,,,,-1,46806,Kepler-507,27992970,13,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,42289,Kepler-507,27992970,13,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,39121,Kepler-507,27992970,13,Kepler,2022_08_01,5,123.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-507,27992970,41,TESS,2022_08_01,6,61.0,2.5,-1
,,,,,,,,,,-1,16524,TOI-677,280206394,09,TESS,2022_08_01,1,61.0,2.5,-1
,,,,,,,,,,-1,16337,TOI-677,280206394,10,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,13829,TOI-677,280206394,35,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,16036,TOI-677,280206394,36,TESS,2022_08_01,4,61.0,2.5,-1
,,,,,,,,,,-1,104771,CoRoT-12,280210963,33,TESS,2022_08_01,1,361.0,2.5,-1
,,,,,,,,,,-1,14656,CoRoT-12,280210963,06,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,104771,CoRoT-7,280304863,33,TESS,2022_08_01,1,361.0,2.5,-1
,,,,,,,,,,-1,14619,CoRoT-7,280304863,06,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,104771,CoRoT-21,280420719,33,TESS,2022_08_01,1,361.0,2.5,-1
,,,,,,,,,,-1,14615,CoRoT-21,280420719,06,TESS,2022_08_01,2,61.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-991,28084836,17,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,18322,Kepler-133,28089143,41,TESS,2022_08_01,3,61.0,2.5,-1
,,,,,,,,,,-1,88757,HATS-30,281459670,28,TESS,2022_08_01,1,361.0,2.5,-1
23647,23650,3742247,3742250,2093.718727668054,2093.719422104047,2.253698256839333,0.36924699369704206,0.0408200736834321,0.0006944359934095701,0.2078137998082659,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
26015,26018,3744615,3744618,2094.2668689914967,2094.2675634272573,3.7881178548835877,0.3382726261114659,0.10675612025190495,0.0006944357605789264,0.3804920007494929,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
28439,28442,3747039,3747042,2094.8279728238194,2094.8286672591134,3.677890644345882,0.37914754185901384,0.07141302512931524,0.0006944352940081444,0.5572537155900024,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
28698,28701,3747298,3747301,2094.887925732565,2094.8886201678592,3.395031049012107,0.3813208542940182,0.07462794587375887,0.0006944352944628918,0.5761403785372778,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
72455,72458,3803727,3803730,2107.9499552284387,2107.950649655118,4.721272432321684,0.32602689769681553,0.10210882630201401,0.0006944266792743292,0.6910057563593054,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
76414,76417,3807735,3807738,2108.8777089171435,2108.8784033433562,2.124709528775311,0.3705856900285849,0.03882494214094412,0.0006944262127035472,0.9832713291789001,94135,HATS-30,281459670,29,TESS,2022_08_01,2,361.0,2.5
14932,14940,86401,86416,1347.4601981637054,1347.4810315867214,52.36714659254253,3.527548761668717,0.05880093425303712,0.020833423016028974,0.11774705850953747,18277,HATS-30,281459670,01,TESS,2022_08_01,3,61.0,2.5
,,,,,,,,,,-1,18299,HATS-30,281459670,02,TESS,2022_08_01,4,61.0,2.5,-1
,,,,,,,,,,-1,80314,HATS-46,281541555,28,TESS,2022_08_01,1,359.0,2.5,-1
,,,,,,,,,,-1,88540,HATS-46,281541555,29,TESS,2022_08_01,2,361.0,2.5,-1
,,,,,,,,,,-1,18277,HATS-46,281541555,01,TESS,2022_08_01,3,59.0,2.5,-1
,,,,,,,,,,-1,18299,HATS-46,281541555,02,TESS,2022_08_01,4,61.0,2.5,-1
15244,15247,1714706,1714709,1284.704539714825,1284.7065829753556,2.5268024369145947,0.07294622186042676,0.01992798196206791,0.002043260530626867,0.35310287197714446,34813,Kepler-1004,28159194,14,Kepler,2022_08_01,1,125.0,2.5
,,,,,,,,,,-1,44875,Kepler-1004,28159194,15,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,35655,Kepler-1004,28159194,15,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,51069,Kepler-1004,28159194,15,Kepler,2022_08_01,2,123.0,2.5,-1
,,,,,,,,,,-1,32600,Kepler-1004,28159194,17,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,6151,Kepler-1004,28159194,17,Kepler,2022_08_01,3,123.0,2.5,-1
,,,,,,,,,,-1,34037,Kepler-367,28159518,12,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,39983,Kepler-367,28159518,12,Kepler,2022_08_01,1,123.0,2.5,-1
,,,,,,,,,,-1,32946,Kepler-367,28159518,12,Kepler,2022_08_01,1,123.0,2.5,-1
12219,12222,1577369,1577372,1191.1585978081785,1191.160641250557,0.5591513610702525,0.059123957622895254,0.003764368153856834,0.0020434423786355183,0.7678305936466983,46806,Kepler-367,28159518,13,Kepler,2022_08_01,2,123.0,2.5
17697,17705,1631341,1631349,1227.9210487866949,1227.9264978694046,1.0673405611379727,0.0927468520384649,0.0030095568846379983,0.005449082709674258,0.7399778141657718,42289,Kepler-367,28159518,13,Kepler,2022_08_01,2,123.0,2.5
23024,23030,1636771,1636777,1231.6196565915307,1231.623743431126,1.2297827414818823,0.09249442721027451,0.004835247229099338,0.004086839595402125,0.8377838962293012,42289,Kepler-367,28159518,13,Kepler,2022_08_01,2,123.0,2.5
15244,15248,1714706,1714710,1284.7045254679178,1284.7072499482383,1.539381046920271,0.050424945055010204,0.009898676060568823,0.0027244803204666823,0.2415615649151416,34813,Kepler-367,28159518,14,Kepler,2022_08_01,3,125.0,2.5
19989,20007,1766232,1766250,1319.800713327837,1319.8129737045601,3.1376723390181205,0.13195481412264978,0.004657305584576221,0.012260376723133959,0.16964607970372933,44150,Kepler-367,28159518,14,Kepler,2022_08_01,3,123.0,2.5
486,495,1792217,1792226,1337.4997898727888,1337.5059200009637,3.744189025262031,0.09054416453735882,0.012134740186271697,0.006130128174845595,0.6376809253396828,49958,Kepler-367,28159518,14,Kepler,2022_08_01,3,123.0,2.5
20589,20604,1812400,1812428,1351.2468455844937,1351.2659168181344,4.237254898073811,0.2326845624903799,0.003932102674809146,0.019071233640715946,0.001208428124103569,49958,Kepler-367,28159518,14,Kepler,2022_08_01,3,123.0,2.5
8166,8170,1853235,1853239,1379.0600346612046,1379.062759008586,0.631914113430427,0.07246058177962213,0.0031400165931223523,0.0027243473814451136,0.7367011315485003,44875,Kepler-367,28159518,15,Kepler,2022_08_01,4,123.0,2.5
