"tstamp","period","sector","subsample","AD","p","nsteps_mcmc","nflares","totobs_days","shift"
2021-12-14,Rotation,Sector 27,total,1.0938226830492823,0.6496000000000001,114,10000,23.31851851851852,0.5
2021-12-14,Rotation,Both Sectors,low energy half,0.9011329163654409,0.7926000000000001,118,10000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 27,low energy half,1.6491569489492264,0.2794,81,10000,23.318518518518516,0.4
2021-12-14,Rotation,Sector 27,total,0.6613738831557754,0.8106,114,10000,23.318518518518516,0.6
2021-12-14,Rotation,Both Sectors,total,0.5363854364966301,0.5884,189,10000,48.44907407407407,0.8
2021-12-14,Rotation,Sector 27,low energy half,0.60063378882694,0.721,81,10000,23.318518518518516,0.5
2021-12-14,Rotation,Both Sectors,total,3.5581307347925417,0.0352000000000001,189,10000,48.449074074074076,0.8
2021-12-14,Rotation,Sector 27,low energy half,0.5008405916225911,0.501,81,10000,23.31851851851852,0.6
2021-12-14,Rotation,Sector 27,total,0.9527799845103431,0.7926000000000001,114,10000,23.318518518518516,0.7
2021-12-14,Rotation,Sector 27,low energy half,0.8227093550159879,0.9,81,10000,23.318518518518516,0.7
2021-12-14,Rotation,Both Sectors,total,0.7794359898541643,0.9944,189,10000,48.44907407407407,0.9
2021-12-14,Rotation,Both Sectors,total,1.3708574428972042,0.46,189,10000,48.44907407407407,0.9
2021-12-14,Rotation,Sector 27,total,0.7977623196103991,0.9692000000000001,114,10000,23.31851851851852,0.8
2021-12-14,Rotation,Sector 27,low energy half,1.2335564280960511,0.5469999999999999,81,10000,23.318518518518516,0.8
2021-12-14,Rotation,Sector 27,low energy half,0.7691679365144637,0.9673999999999999,81,10000,23.318518518518516,0.9
2021-12-14,Rotation,Sector 27,total,0.5854408606676031,0.6938,114,10000,23.318518518518516,0.9
