istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,phase,total_n_valid_data_points,ID,TIC,qcs,mission,tstamp,lc_n,w,mask_pos_outliers_sigma,real,note
,,,,,,,,,,-1.0,35656,Kepler-1394,164527695,15,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-1394,164527695,15,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-1394,164527695,17,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,16941,Kepler-1394,164527695,26,TESS,2022_07_30,4,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1394,164527695,40,TESS,2022_07_30,5,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1394,164527695,41,TESS,2022_07_30,6,61,2.5,-1.0,
,,,,,,,,,,-1.0,13113,Kepler-1394,164527695,53,TESS,2022_07_30,7,59,2.5,-1.0,
488.0,496.0,1792219.0,1792227.0,1337.50117281765,1337.5066216464,1.12624877273864,0.045311782574527004,0.004276367628078,0.005448828756926,0.313702553718121,49958,Kepler-1394,164527695,14,Kepler,2022_07_30,1,123,2.5,0.0,
6072.0,6075.0,2164341.0,2164344.0,1590.9587041735901,1590.9607476510098,0.158044200117697,0.027390486115240004,0.0009211687742310002,0.002043477419647,0.6811927040108311,6151,Kepler-1394,164527695,17,Kepler,2022_07_30,3,123,2.5,0.0,
6085.0,6102.0,2164354.0,2164371.0,1590.9675591089801,1590.9791385475799,1.27998117294601,0.07594763954750901,0.0017919475221600005,0.011579438592889,0.683441482983334,6151,Kepler-1394,164527695,17,Kepler,2022_07_30,3,123,2.5,0.0,
6107.0,6110.0,2164376.0,2164379.0,1590.9825442765698,1590.9845877539801,0.2442456387292349,0.041517990934817,0.0014885237090470002,0.002043477412371,0.687247081584176,6151,Kepler-1394,164527695,17,Kepler,2022_07_30,3,123,2.5,0.0,
6135.0,6147.0,2164404.0,2164416.0,1591.00161639898,1591.0097901085198,1.84099610837327,0.099660354431586,0.00327516992904,0.008173709546099,0.6920905938089972,6151,Kepler-1394,164527695,17,Kepler,2022_07_30,3,123,2.5,0.0,
,,,,,,,,,,-1.0,45006,Kepler-732,164555597,10,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,45185,Kepler-732,164555597,11,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-732,164555597,11,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-732,164555597,11,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-732,164555597,40,TESS,2022_07_30,4,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-732,164555597,41,TESS,2022_07_30,5,61,2.5,-1.0,
,,,,,,,,,,-1.0,12106,Kepler-732,164555597,53,TESS,2022_07_30,6,59,2.5,-1.0,
953.0,956.0,1160883.0,1160886.0,907.485283058661,907.487326500341,1.34340208683615,0.16466876757513502,0.008365580105339,0.002043441680144,0.5199462665460051,43978,Kepler-732,164555597,10,Kepler,2022_07_30,2,123,2.5,0.0,
5587.0,5592.0,1258379.0,1258386.0,973.8919161903759,973.896683910047,17.7849150037622,0.306874005146817,0.053231711871238,0.004767719670781,0.8800431549219051,44062,Kepler-732,164555597,10,Kepler,2022_07_30,2,123,2.5,0.0,
,,,,,,,,,,-1.0,19611,Kepler-1019,164556761,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1019,164556761,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,11998,Kepler-1019,164556761,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,45184,Kepler-617,164557035,11,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-617,164557035,11,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,43978,Kepler-617,164557035,10,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,45006,Kepler-617,164557035,10,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-617,164557035,41,TESS,2022_07_30,6,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-617,164557035,40,TESS,2022_07_30,7,61,2.5,-1.0,
,,,,,,,,,,-1.0,11947,Kepler-617,164557035,53,TESS,2022_07_30,8,59,2.5,-1.0,
5587.0,5596.0,1258379.0,1258388.0,973.891808462198,973.8979384690692,21.6175740617337,0.230511945526014,0.086893014803412,0.00613000687008,0.4711325405951231,44066,Kepler-617,164557035,10,Kepler,2022_07_30,3,123,2.5,0.0,
42139.0,42142.0,1295191.0,1295196.0,998.9646724250999,998.968077934529,5.69033654550368,0.284234140384697,0.02713548600631,0.003405509429285,0.3715433859527151,44066,Kepler-617,164557035,10,Kepler,2022_07_30,3,123,2.5,0.0,
1707.0,1713.0,1346947.0,1346953.0,1034.21557742124,1034.21966397781,2.15080990334871,0.21751516039285,0.007644976637574,0.004086556575203,0.320604805114607,43543,Kepler-617,164557035,11,Kepler,2022_07_30,2,123,2.5,1.0,
,,,,,,,,,,-1.0,19611,Kepler-1253,164557694,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1253,164557694,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,11944,Kepler-1253,164557694,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1823,164559875,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1823,164559875,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,12979,Kepler-1823,164559875,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1547,164646094,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1547,164646094,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,16812,Kepler-1547,164646094,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-1457,164646534,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-1457,164646534,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,16965,Kepler-1457,164646534,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-600,164646661,40,TESS,2022_07_30,1,61,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-600,164646661,41,TESS,2022_07_30,2,61,2.5,-1.0,
,,,,,,,,,,-1.0,16990,Kepler-600,164646661,53,TESS,2022_07_30,3,59,2.5,-1.0,
,,,,,,,,,,-1.0,46804,Kepler-37,164652245,13,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,42288,Kepler-37,164652245,13,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,44148,Kepler-37,164652245,14,Kepler,2022_07_30,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-37,164652245,15,Kepler,2022_07_30,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,35655,Kepler-37,164652245,15,Kepler,2022_07_30,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-37,164652245,15,Kepler,2022_07_30,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,7621,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,46462,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-37,164652245,17,Kepler,2022_07_30,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-37,164652245,17,Kepler,2022_07_30,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,45183,Kepler-37,164652245,11,Kepler,2022_07_30,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-37,164652245,11,Kepler,2022_07_30,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-37,164652245,11,Kepler,2022_07_30,8,123,2.5,-1.0,
,,,,,,,,,,-1.0,44059,Kepler-37,164652245,10,Kepler,2022_07_30,13,123,2.5,-1.0,
,,,,,,,,,,-1.0,117720,Kepler-37,164652245,40,TESS,2022_07_30,15,361,2.5,-1.0,
,,,,,,,,,,-1.0,80800,Kepler-37,164652245,53,TESS,2022_07_30,16,359,2.5,-1.0,
,,,,,,,,,,-1.0,18424,Kepler-37,164652245,14,TESS,2022_07_30,17,61,2.5,-1.0,
488.0,494.0,1792219.0,1792225.0,1337.50124159838,1337.50532824553,0.285771802506832,0.014579432013422,0.0011024184688439998,0.004086647146323,0.290250738438689,49958,Kepler-37,164652245,14,Kepler,2022_07_30,4,123,2.5,0.0,
33652.0,33677.0,1193770.0,1193795.0,929.8857507597928,929.902778912059,0.81198641153985,0.025890323665453,0.000870050961791,0.017028152265994,0.796793876991846,43978,Kepler-37,164652245,10,Kepler,2022_07_30,13,123,2.5,0.5,
42394.0,42406.0,1202566.0,1202578.0,935.876926134617,935.885099577928,0.41173427169989296,0.019716656168885,0.000926936263232,0.008173443311534,0.24498991455092106,43978,Kepler-37,164652245,10,Kepler,2022_07_30,13,123,2.5,0.5,
11929.0,11934.0,1217465.0,1217470.0,946.024956603236,946.028362299745,0.14110950437123698,0.014477822068016,0.0005693933553979999,0.0034056965087070003,0.004157650514197001,45006,Kepler-37,164652245,10,Kepler,2022_07_30,13,123,2.5,0.5,
15933.0,15960.0,1458730.0,1458757.0,1110.3508034745696,1110.36919343987,0.929900125271519,0.027415086048933,0.000962312302587,0.018389965305687,0.297270241703601,34037,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
13063.0,13066.0,1495805.0,1495808.0,1135.60323542271,1135.60527883307,0.058933957240635,0.009998535655673,0.000371405320498,0.002043410364422,0.18638869172369604,39984,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
28273.0,28277.0,1559253.0,1559257.0,1178.8197592340598,1178.82248381688,0.087086605025303,0.014256340614594,0.00043128165356800017,0.002724582824158,0.419389483307948,32946,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
28294.0,28328.0,1559274.0,1559338.0,1178.83406316875,1178.87765619414,1.92902063932936,0.074391112291742,0.0009365471895660002,0.043593025395239,0.420459551607975,32946,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
28334.0,28344.0,1559344.0,1559354.0,1178.8817430184101,1178.88855442563,0.205100882143747,0.014255760596926997,0.000742355162632,0.006811407220084,0.424026450981706,32946,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
32348.0,32353.0,1563372.0,1563377.0,1181.62538020777,1181.6287859151598,0.310840683262574,0.014632097029932,0.0012676708175769998,0.0034057073862640013,0.6292762124787,32946,Kepler-37,164652245,12,Kepler,2022_07_30,2,123,2.5,0.0,
24467.0,24470.0,1682177.0,1682180.0,1262.54875290557,1262.55079636587,0.05589954332732,0.0096090290319,0.00034741304987900005,0.002043460306595,0.683102501971364,39121,Kepler-37,164652245,13,Kepler,2022_07_30,3,123,2.5,0.0,
6497.0,6516.0,1705721.0,1705740.0,1278.58541069074,1278.5983523775901,0.6803413296709351,0.029697836476475,0.0014437546927189998,0.012941686851264,0.882794720163905,34809,Kepler-37,164652245,14,Kepler,2022_07_30,4,125,2.5,0.0,
21952.0,21959.0,1721444.0,1721451.0,1289.29487033772,1289.29963831618,0.120986136183354,0.013808747424356,0.000390283847701,0.004767978462040999,0.683962617593029,34809,Kepler-37,164652245,14,Kepler,2022_07_30,4,125,2.5,0.0,
28113.0,28116.0,1819950.0,1819953.0,1356.38903587384,1356.3910792254198,0.051168636960921,0.008850814393329999,0.000331924762564,0.002043351574685,0.703234672787673,49958,Kepler-37,164652245,14,Kepler,2022_07_30,4,123,2.5,0.0,
176.0,234.0,2014327.0,2014385.0,1488.77893070457,1488.81843536696,1.7730362760088,0.039494759559459004,0.0007944669130830001,0.039504662396212,0.607238906303997,52751,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,0.0,
238.0,329.0,2014389.0,2014480.0,1488.82115984368,1488.8831412161999,2.93626596986862,0.065117531782578,0.00080713138009,0.061981372520677,0.610398041471438,52751,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,0.0,
333.0,598.0,2014484.0,2014749.0,1488.8858655931501,1489.06636097289,9.120473224904421,0.093810550699125,0.001069347337046,0.18049537973274696,0.615238637632641,52751,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,0.0,
602.0,798.0,2014753.0,2014949.0,1489.06908555007,1489.20258394052,7.13395690926292,0.06544875661453099,0.001090899775999,0.133498390445311,0.6289452066370279,52751,Kepler-37,164652245,16,Kepler,2022_07_30,6,123,2.5,0.0,
53925.0,53928.0,5205719.0,5205722.0,2432.48414138612,2432.4848358237,0.318615462995149,0.04664676854474,0.006267680600953,0.00069443758548,0.31712673575883804,109962,Kepler-37,164652245,41,TESS,2022_07_30,14,361,2.5,0.0,
,,,,,,,,,,-1.0,45006,Kepler-725,164652841,10,Kepler,2022_07_30,1,123,2.5,-1.0,
,,,,,,,,,,-1.0,7621,Kepler-725,164652841,16,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,52752,Kepler-725,164652841,16,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,46463,Kepler-725,164652841,16,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,44875,Kepler-725,164652841,15,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,51070,Kepler-725,164652841,15,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,34812,Kepler-725,164652841,14,Kepler,2022_07_30,4,125,2.5,-1.0,
,,,,,,,,,,-1.0,46806,Kepler-725,164652841,13,Kepler,2022_07_30,5,123,2.5,-1.0,
,,,,,,,,,,-1.0,34037,Kepler-725,164652841,12,Kepler,2022_07_30,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,39984,Kepler-725,164652841,12,Kepler,2022_07_30,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-725,164652841,12,Kepler,2022_07_30,6,123,2.5,-1.0,
,,,,,,,,,,-1.0,32600,Kepler-725,164652841,17,Kepler,2022_07_30,7,123,2.5,-1.0,
,,,,,,,,,,-1.0,6151,Kepler-725,164652841,17,Kepler,2022_07_30,7,123,2.5,-1.0,
27722.0,27725.0,1773995.0,1773998.0,1325.0885929244,1325.09063631393,1.4653529086341297,0.165793017784893,0.010790458263182,0.002043389526079,0.213992677904737,44149,Kepler-725,164652841,14,Kepler,2022_07_30,4,123,2.5,0.0,
489.0,496.0,1792220.0,1792227.0,1337.5018957303,1337.5066634695402,6.97980870211293,0.213782306029906,0.031735851388213,0.004767739235830999,0.527118501759137,49958,Kepler-725,164652841,14,Kepler,2022_07_30,4,123,2.5,0.0,
953.0,956.0,1160883.0,1160886.0,907.485382020997,907.4874254645399,1.2382793701251005,0.154147665071122,0.009578584817347,0.002043443542789,0.6799429166908311,43978,Kepler-725,164652841,10,Kepler,2022_07_30,1,123,2.5,0.0,
5587.0,5593.0,1258379.0,1258387.0,973.89201136223,973.8974602651359,14.571635902525301,0.304450814902547,0.04638547818534902,0.00544890290621,0.355051535807354,44062,Kepler-725,164652841,10,Kepler,2022_07_30,1,123,2.5,0.0,
23023.0,23032.0,1636771.0,1636840.0,1231.6207374619,1231.66773652745,24.7659955379429,2.15724105300609,0.009340120855067,0.046999065554701,0.85626406181962,42288,Kepler-725,164652841,13,Kepler,2022_07_30,5,123,2.5,0.0,
,,,,,,,,,,-1.0,46806,Kepler-523,164654277,13,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,42288,Kepler-523,164654277,13,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,39121,Kepler-523,164654277,13,Kepler,2022_07_30,2,123,2.5,-1.0,
,,,,,,,,,,-1.0,32946,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,-1.0,
,,,,,,,,,,-1.0,43543,Kepler-523,164654277,11,Kepler,2022_07_30,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,46311,Kepler-523,164654277,11,Kepler,2022_07_30,4,123,2.5,-1.0,
,,,,,,,,,,-1.0,18322,Kepler-523,164654277,41,TESS,2022_07_30,9,61,2.5,-1.0,
,,,,,,,,,,-1.0,19611,Kepler-523,164654277,40,TESS,2022_07_30,10,61,2.5,-1.0,
,,,,,,,,,,-1.0,12827,Kepler-523,164654277,53,TESS,2022_07_30,11,59,2.5,-1.0,
42379.0,42383.0,1202551.0,1202555.0,935.8666132357539,935.86933785065,0.306242234789185,0.035577321090482006,0.001687858750969,0.002724614896579,0.253201011368847,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42468.0,42486.0,1202640.0,1202658.0,935.927233365903,935.939493532496,1.06959411359549,0.055733814657596,0.002079248490306,0.012260166593478,0.263588315273996,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42508.0,42519.0,1202680.0,1202691.0,935.954478313521,935.961970654033,0.606523225968296,0.049798081618363,0.001409473204369,0.007492340511816999,0.268256757095082,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42523.0,42528.0,1202695.0,1202700.0,935.964695168936,935.968100687329,0.278888025695211,0.035873671929212016,0.001148829293954,0.003405518393265,0.270007422787963,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42590.0,42597.0,1202762.0,1202769.0,936.0103304150321,936.0150983406488,0.487384287396663,0.040854696332541,0.00143333798541,0.004767925616760999,0.277827055784971,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42610.0,42613.0,1202782.0,1202785.0,936.023952888143,936.0259962990899,0.20013668101257293,0.025469362095062,0.0015789553939739998,0.002043410946499,0.280161276575826,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42646.0,42655.0,1202818.0,1202827.0,936.048473419694,936.054603452525,0.492992650656513,0.043346588013055,0.001241963119844,0.006130032830697,0.284362887699302,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42673.0,42677.0,1202845.0,1202849.0,936.066863718181,936.0695881328501,0.30641058426550394,0.026732898476091,0.00250570408234,0.002724414669501,0.28751407887647,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42691.0,42694.0,1202863.0,1202866.0,936.079123983604,936.081167294549,0.19975229912370893,0.025396503505683,0.001552214953519,0.002043310945737,0.289614884377741,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42735.0,42738.0,1202907.0,1202910.0,936.10909334333,936.111136754269,0.199993611761825,0.031466854588303,0.001271641414276,0.002043410939223,0.29475015621821,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42777.0,42783.0,1202949.0,1202955.0,936.137700595369,936.141787317021,0.314774989380834,0.04464400267671498,0.001021505080687,0.004086721652129,0.299652029904299,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42796.0,42800.0,1202968.0,1202972.0,936.15064196405,936.1533663784868,0.264881405489564,0.036353993768234,0.0014192943626070002,0.00272441443667,0.30186954294999896,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42812.0,42816.0,1202984.0,1202988.0,936.161539921792,936.164264336228,0.271023576574031,0.035856338417734,0.0016476063717479998,0.00272441443667,0.30373691602772696,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42877.0,42880.0,1203049.0,1203052.0,936.2058129553259,936.2078563660319,0.205979539872902,0.032957564227712004,0.00143074968872,0.0020434107063920003,0.311323132899834,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42886.0,42889.0,1203058.0,1203061.0,936.211943087685,936.213986498398,0.23298373668841105,0.031533412298157,0.001613998289151,0.002043410713668,0.312373535590002,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42905.0,42910.0,1203077.0,1203082.0,936.224884455674,936.228290073603,0.322570420468114,0.040834881113071,0.0014801896252650002,0.003405617928365,0.31459104851726194,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
42922.0,42925.0,1203094.0,1203097.0,936.23646341644,936.238506827154,0.181550846776285,0.031622425730003,0.001118374969306,0.002043410713668,0.31657511196432003,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
43047.0,43051.0,1203219.0,1203223.0,936.321603960918,936.3243284751152,0.277914347695725,0.037927491741682,0.0013219159942899998,0.002724514197325,0.331164006906706,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
43084.0,43088.0,1203256.0,1203260.0,936.3468055915359,936.3495300057332,0.24072767887287505,0.037179781345887,0.001233024857691,0.002724414196564,0.33548232485648805,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
43172.0,43176.0,1203344.0,1203348.0,936.406744401196,936.4094690151692,0.260247153007103,0.03423248904484,0.0014342842450229998,0.002724613972532,0.345752883994518,43978,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44083.0,44086.0,1250537.0,1250540.0,968.550702925597,968.552746297195,0.22102798941267696,0.029460840251377,0.001422350397012,0.00204337159812,0.853643828593338,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44163.0,44174.0,1250617.0,1250628.0,968.605191862378,968.6126840573712,3.4669701584275496,0.018938965905911,0.050749113677905,0.007492194992665,0.862980548003605,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44221.0,44225.0,1250705.0,1250709.0,968.6651296206979,968.667853982515,0.225483657764604,0.033520955868851,0.001123758078544,0.002724361816945,0.8732509269938391,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44260.0,44263.0,1250744.0,1250747.0,968.691692847002,968.693736218367,0.1963653375431,0.028300428906596,0.001290368402393,0.002043371365289,0.8778025553661059,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44325.0,44328.0,1250809.0,1250812.0,968.735965023479,968.7380083946119,0.17561570634836202,0.028344679891224,0.001129398587552,0.002043371132459,0.8853886253808871,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44332.0,44336.0,1250816.0,1250820.0,968.7407327561959,968.743457217774,0.259434032604827,0.031627250967842004,0.001386323061756,0.0027244615776,0.886205579889957,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44340.0,44345.0,1250824.0,1250829.0,968.7461816793581,968.749587331396,0.31484041984355393,0.033288921953865,0.001490356161458,0.003405652038055,0.887139256883151,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44422.0,44426.0,1250906.0,1250910.0,968.802032690764,968.80475725211,0.230942053354752,0.038349977741448,0.001098047820379,0.0027245613455310004,0.896709368782609,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
44430.0,44434.0,1250914.0,1250918.0,968.807481613694,968.8102060750459,0.267262171490038,0.038212349233937,0.001247920060167,0.002724461352045,0.8976430457359069,45006,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
5587.0,5593.0,1258379.0,1258387.0,973.891964176539,973.897413083869,2.41999790392684,0.073934261823073,0.0070420693647850014,0.005448907329992,0.768872874028649,44062,Kepler-523,164654277,10,Kepler,2022_07_30,5,123,2.5,0.0,
10396.0,10399.0,1308895.0,1308898.0,1008.2985118217,1008.30055495465,0.455856551922307,0.04062979942550602,0.003234499445393,0.00204313294671,0.664460129277769,45185,Kepler-523,164654277,11,Kepler,2022_07_30,4,123,2.5,0.0,
23816.0,23821.0,1466657.0,1466662.0,1115.75007416607,1115.7534796351,0.350388978204717,0.039858324396067,0.001313497910009,0.003405469033169,0.076364399570596,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
23826.0,23888.0,1466667.0,1466729.0,1115.75688530425,1115.79911432148,4.48268284894235,0.08761355508178201,0.00220156853787,0.042229017228237,0.077531493110089,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
23892.0,23965.0,1466733.0,1466806.0,1115.8018387968,1115.85156014767,6.030265075308759,0.15843419282080498,0.002205705641439,0.049721350864275,0.08523430713521801,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
23969.0,24427.0,1466810.0,1467301.0,1115.85428452311,1116.18871164637,42.6082091267485,0.123410861283826,0.002463986397037,0.33442712326359497,0.094220920926465,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
24434.0,24443.0,1467308.0,1467317.0,1116.19347940446,1116.19960945068,0.596187410385616,0.044811180825099,0.0016791667941329998,0.006130046218459001,0.15234221342476198,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
24448.0,24560.0,1467322.0,1467448.0,1116.20301492076,1116.28883536988,7.386614492633162,0.13547450347269502,0.001940015076344,0.08582044912327601,0.15397613115886702,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
24564.0,24575.0,1467452.0,1467463.0,1116.29155994601,1116.2990520807,0.811260713711314,0.043579258739171,0.002894542402079001,0.007492134689528,0.169148386387267,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
24587.0,24590.0,1467475.0,1467478.0,1116.30722550958,1116.30926879176,0.2184720638076061,0.028849987538819,0.001831840577589,0.002043282183877,0.17183269223090802,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
25143.0,25170.0,1471181.0,1471208.0,1118.83143697415,1118.84982714539,1.7970562239916297,0.075692158604334,0.001997706021604,0.018390171244391004,0.6043581839939329,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
26010.0,26013.0,1472062.0,1472065.0,1119.4314998928598,1119.43354317936,0.257450642574493,0.034710026972386,0.001748754658409,0.00204328649852,0.707179406639837,34037,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
38377.0,38384.0,1521203.0,1521210.0,1152.90258484935,1152.90735272375,0.419036407555311,0.050655373954979,0.0011591384194249998,0.004767874394020001,0.442474441874175,39984,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
38430.0,38433.0,1521256.0,1521259.0,1152.93868481292,1152.94072814494,0.19960362895102696,0.031748879798897005,0.001298248651865,0.00204333201691,0.44866019719360906,39984,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
38475.0,38572.0,1521301.0,1521398.0,1152.96933559221,1153.03540542702,5.844243625120653,0.109662882828875,0.001927424031285,0.066069834814698,0.45391223077682,39984,Kepler-523,164654277,12,Kepler,2022_07_30,3,123,2.5,0.0,
