tstamp,period,sector,subsample,D+,p+,D-,p-,D,p,nflares,totobs_days,phaseshift
2021-11-10,Rotation,Both Sectors,low energy half,0.01603839115914729,0.931116768685124,0.10320236117091064,0.07548987901136195,0.10320236117091064,0.15091907560504667,118,48.449074074074076,0.8
2021-11-10,Rotation,Both Sectors,low energy half,0.042236409985580314,0.6385724752159586,0.07700434234447784,0.2345733256241807,0.07700434234447784,0.4632144787823832,118,48.44907407407407,0.9
2021-11-10,Rotation,Sector 1,low energy half,0.04345624501477263,0.8457602211091623,0.14509065271749055,0.1915196507561685,0.14509065271749055,0.380567838960964,37,25.130555555555556,0.0
2021-11-10,Rotation,Sector 1,low energy half,0.10298471346332516,0.4271511813610567,0.08556218426893791,0.5508459727154356,0.10298471346332516,0.7899040347221253,37,25.130555555555556,0.1
2021-11-10,Rotation,Sector 1,low energy half,0.15201694454485443,0.16360050788510544,0.03652995318740869,0.8849626458710529,0.15201694454485443,0.3259091252982682,37,25.130555555555556,0.2
2021-11-10,Rotation,Sector 1,low energy half,0.11233826951744486,0.36575109680912893,0.07620862821481811,0.6196779219988732,0.11233826951744486,0.6969353818272261,37,25.130555555555556,0.3
2021-11-10,Rotation,Sector 1,low energy half,0.055198229068019966,0.7701813902793875,0.13334866866424283,0.2460458376964604,0.13334866866424283,0.4851892694456371,37,25.130555555555556,0.4
2021-11-10,Rotation,Sector 1,low energy half,0.10859057355133384,0.3898311891621469,0.07995632418092896,0.5920570955499673,0.10859057355133384,0.7349854962207676,37,25.130555555555556,0.5
2021-11-10,Rotation,Sector 1,low energy half,0.0873187767185778,0.538000669387548,0.10122812101368517,0.43913862329550807,0.10122812101368517,0.8063878378408139,37,25.130555555555556,0.6
2021-11-10,Rotation,Sector 1,low energy half,0.06841897717326051,0.6769372003219698,0.12012792055900273,0.3182052710819137,0.12012792055900273,0.6167325920821103,37,25.130555555555556,0.7
2021-11-10,Rotation,Sector 1,low energy half,0.0,1.0,0.18854689773226307,0.06313510086280952,0.18854689773226307,0.12624571236599968,37,25.130555555555556,0.8
2021-11-10,Rotation,Sector 1,low energy half,0.04759230325716454,0.8200602865728528,0.14095459447509862,0.20968649039093176,0.14095459447509862,0.415787241917698,37,25.130555555555556,0.9
2021-11-10,Rotation,Sector 27,low energy half,0.049982744286005465,0.6458901156627503,0.08146927502470735,0.32361230177784756,0.08146927502470735,0.6257310956261555,81,23.318518518518513,0.0
2021-11-10,Rotation,Sector 27,low energy half,0.11176310257737632,0.12266502037388045,0.019688916733336462,0.9271964209598452,0.11176310257737632,0.24490526960701234,81,23.318518518518516,0.1
2021-11-10,Rotation,Sector 27,low energy half,0.07892405721053553,0.34633015299375186,0.05252796210017727,0.6181465709344498,0.07892405721053553,0.6644452233276421,81,23.318518518518516,0.2
2021-11-10,Rotation,Sector 27,low energy half,0.03938089733634553,0.7581721723656252,0.09207112197436745,0.23845949228209606,0.09207112197436745,0.47063703995966444,81,23.318518518518516,0.3
2021-11-10,Rotation,Sector 27,low energy half,0.0072302422074767,0.9871337078310244,0.12422177710323629,0.07542223353132926,0.12422177710323629,0.15078589434831688,81,23.318518518518516,0.4
2021-11-10,Rotation,Sector 27,low energy half,0.07504617864370086,0.38249064858910725,0.05640584066701182,0.5758227005546732,0.07504617864370086,0.7230177482988058,81,23.318518518518516,0.5
2021-11-10,Rotation,Sector 27,low energy half,0.04824577529138627,0.6647303573800138,0.08320624401932653,0.30859574800809303,0.08320624401932653,0.5994331922414817,81,23.318518518518516,0.6
2021-11-10,Rotation,Sector 27,low energy half,0.07400544339341456,0.39249494818944153,0.05744657591729829,0.5644972336913636,0.07400544339341456,0.7384803824114884,81,23.318518518518516,0.7
2021-11-10,Rotation,Sector 27,low energy half,0.03608723743862435,0.7909698015890614,0.09536478187208852,0.2152632021817928,0.09536478187208852,0.42637218993659076,81,23.318518518518516,0.8
2021-11-10,Rotation,Sector 27,low energy half,0.05174397912842965,0.6267030706456569,0.07970804018228306,0.3392439399862928,0.07970804018228306,0.6525160583001801,81,23.318518518518516,0.9
